language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,e11f2c27955c5f88,MAT.10.22,"Vous serez haïs de tous, à cause de mon nom; mais celui qui persévérera jusquà la fin sera sauvé.",Aushi,"Abantu bonse bakamipatilapo pe shina lyangi, nomba uyo akashipikisha ukushinta ku mpelekesho eukesa kupusuka.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,a59e044d2338b42c,MAT.10.23,"Quand on vous persécutera dans une ville, fuyez dans une autre. Je vous le dis en vérité, vous naurez pas achevé de parcourir les villes dIsraël que le Fils de lhomme sera venu.",Aushi,"Ulo mwa pakaswa ku bantu ba mu musumba umo, fulumukileni kuli umbi, nkomyeba ati, ulo mutalapitamo mu misumba yonse iya Islaeli, Umwana wa Muntu ninshi alifikile.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,328f08056b485a83,MAT.10.24,"Le disciple nest pas plus que le maître, ni le serviteur plus que son seigneur.",Aushi,Takwabapo umusambi uwakukila kafundisha wakwe. Elo umusha naye tangakilapo shikulu wakwe.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,518d21920614b916,MAT.10.25,"Il suffit au disciple dêtre traité comme son maître, et au serviteur comme son seigneur. Sils ont appelé le maître de la maison Béelzébul, à combien plus forte raison appelleront-ils ainsi les gens de sa maison!.",Aushi,"Umusambi kuti kyamulingila fye ukuba nga kafundisha wakwe elo umusha naye nga shikulu wakwe. Apo bali kukuuta umwine wa ng'anda ati ni Beelesebu, nomba pa ba mung'anda yakwe pena enkile.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,e9009324cdbfe45e,MAT.10.26,"Ne les craignez donc point; car il ny a rien de caché qui ne doive être découvert, ni de secret qui ne doive être connu.",Aushi,Mwile kubatiina. Tapalipo ikyakufisama iki takasokoloke nangula ikya kufisama iki takeshibwe.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,db26e982a0558238,MAT.10.27,"Ce que je vous dis dans les ténèbres, dites-le en plein jour; et ce qui vous est dit à loreille, prêchez-le sur les toits.",Aushi,"Ifyo nalanda kuli mwebo mu mfinshi mwebo muka filandila pa kampalabwa, Ikyo mukomfwa bakolandila mu kantepentepe, muka kipundile pa mitenge.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,72367ac4a66e856a,MAT.10.28,Ne craignez pas ceux qui tuent le corps et qui ne peuvent tuer lâme; craignez plutôt celui qui peut faire périr lâme et le corps dans la géhenne.,Aushi,Mwile kutiina abepaya fye umubili nomba teti bepayepo umweo. Mulekutiina fye uungonaula umubili no mweo no ku fipoosa mu ngehena.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,a7a86067df5986e5,MAT.10.29,"Ne vend-on pas deux passereaux pour un sou? Cependant, il nen tombe pas un à terre sans la volonté de votre Père.",Aushi,Bushe inseeba shibili tashishitishiwa fye pa ndalama iinini? Nomba pali utu tapalipo akaponena panshi ukwakubula ukwishibwa kuli ba wiso.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,abd35a8879c491a2,MAT.10.30,Et même les cheveux de votre tête sont tous comptés.,Aushi,Apo fye ne mishishi ya mu mitwi yenu yalipendwa.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,6587168d7d325c92,MAT.10.31,Ne craignez donc point: vous valez plus que beaucoup de passereaux.,Aushi,Ekyo mwilekuba no mwenso apo muli kindeme ukukila napa nseeba ishakuti ubwingi.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,31de58025b0a22c1,MAT.10.32,"Cest pourquoi, quiconque me confessera devant les hommes, je le confesserai aussi devant mon Père qui est dans les cieux;.",Aushi,"Umuntu onse uutaba na mwenso pa kunshimbula pa bantu, nandibo nkesa kumushimbula pa kinso kyakwa Tata wa mwiulu.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,7b8f255bd27d6747,MAT.10.33,"mais quiconque me reniera devant les hommes, je le renierai aussi devant mon Père qui est dans les cieux.",Aushi,No ukankana pa kinso kya bantu nandibo nkesa kumukanina pa kinso kyakwa Tata wa mwiulu.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,9bf4d503ff9000c6,MAT.10.34,"Ne croyez pas que je sois venu apporter la paix sur la terre; je ne suis pas venu apporter la paix, mais lépée.",Aushi,"Mwile tontonkanya ati naisa mukuleta umutende pesonde, ayii. Naletapo fye ulupanga.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,f43a272541d760b5,MAT.10.35,"Car je suis venu mettre la division entre lhomme et son père, entre la fille et sa mère, entre la belle-fille et sa belle-mère;.",Aushi,"Naisa mu kupusanya umwalalume na wishi, no mwana mwanakashi na nyina, umulokashi na nyinafyala.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,0640dda907105e41,MAT.10.36,et lhomme aura pour ennemis les gens de sa maison.,Aushi,Mung'anda ya muntu emukasangwapo abalwani bakwe.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,6985fc933815097d,MAT.10.37,"Celui qui aime son père ou sa mère plus que moi nest pas digne de moi, et celui qui aime son fils ou sa fille plus que moi nest pas digne de moi;.",Aushi,"Uwatemwishapo wishi nangula nyina ukukilapo pali nebo, nangu umwalalume napamo umwanamwanakashi, talingile kuba umusambi wangi.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,40e325a10b02bc8f,MAT.10.38,"celui qui ne prend pas sa croix, et ne me suit pas, nest pas digne de moi.",Aushi,"No utasenda ulupanda lwakwe, talingile kuba umusambi wangi.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,0e49e8d857cd30a5,MAT.10.39,"Celui qui conservera sa vie la perdra, et celui qui perdra sa vie à cause de moi la retrouvera.",Aushi,"Uyo onse afwaya ukubakilila umweo wakwe ali no kuulofya, nomba uukalofya umweo wakwe pali nebo, akausanga.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,4ee83e98bd94363f,MAT.10.40,"Celui qui vous reçoit me reçoit, et celui qui me reçoit, reçoit celui qui ma envoyé.",Aushi,"Uwasekelela mwebo, asekelela nebo, no wansekelela ninshi asekelela uwantumine.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,36c08259da820f3d,MAT.10.41,"Celui qui reçoit un prophète en qualité de prophète recevra une récompense de prophète, et celui qui reçoit un juste en qualité de juste recevra une récompense de juste.",Aushi,"Uyo onse uwasekelela kasesema pantu fye ni kasesema akapokako ikilambu kyakwa kasesema no wasekelela umuntu wa bololoke pantu fye mololoke, akapokelapo ikilambu kya muntu wa bololoke.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,8841003cfad4b20c,MAT.10.42,"Et quiconque donnera seulement un verre deau froide à lun de ces petits parce quil est mon disciple, je vous le dis en vérité, il ne perdra point sa récompense.",Aushi,"Mukine fye, uyo onse uwapeeelako ulukombo lwa menshi ya kutalala kuli aba abakukepesha pantu fye basambi bangi, takalufyepo ikilambu.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,91693c6879475204,MAT.11.1,"Lorsque Jésus eut achevé de donner ses instructions à ses douze disciples, il partit de là, pour enseigner et prêcher dans les villes du pays.",Aushi,"Ulo Yesu apwishishe ukwebekesha abasambi bakwe ikumi limo na babili, aile ku misumba ya palamineko iya mu Galile uko ali kufunda no kubila.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,38744b502b032b8c,MAT.11.2,"Jean, ayant entendu parler dans sa prison des œuvres du Christ, lui fit dire par ses disciples:.",Aushi,"Ulo Yowane ali mu kifungo, alyumfwile ifyo Klistu ali kukita, epakutumako abasambi bakwe.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,5f8dcfd8c28f7396,MAT.11.3,"Es-tu celui qui doit venir, ou devons-nous en attendre un autre?.",Aushi,"Baile kwipusha Yesu ati, Bushe ni webo walingilile ukwisa nangula tule kupembelela umbi.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,80c6511fe8313f52,MAT.11.4,Jésus leur répondit: Allez rapporter à Jean ce que vous entendez et ce que vous voyez:.,Aushi,"Yesu alibasukile ati, Bwekelenimo kuli Yowane muye kumweba ifyo mu koumfwa no kubona.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,67ea1ea2f9b1e91e,MAT.11.5,"les aveugles voient, les boiteux marchent, les lépreux sont purifiés, les sourds entendent, les morts ressuscitent, et la bonne nouvelle est annoncée aux pauvres.",Aushi,"impofu shikobona, ne filema fikoenda, abakuba ne fibashi bakosanguluka, na bankomyamatwi bakoumfwa, abakufwa bakoba no mweo, na balanda bakobililwa Imbila Yabune.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,c207b89e5c0614f1,MAT.11.6,Heureux celui pour qui je ne serai pas une occasion de chute!.,Aushi,Wakushuka uutaipuntula pa mulandu wangi.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,8c89ef2abbae113f,MAT.11.7,"Comme ils sen allaient, Jésus se mit à dire à la foule, au sujet de Jean: Quêtes-vous allés voir au désert? Un roseau agité par le vent?.",Aushi,"Ulo abatuminwe bali mu kubwekelamo, Yesu naye epakutampa ukulanda ku ma bumba pali Yowane: Ulo mwaile kuli Yowane mu kiswebebe, nindo mwaile kubonako? Litete ilyakupungaila ku mwela.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,68cd2c9d5bf79a74,MAT.11.8,"Mais, quêtes-vous allés voir? Un homme vêtu dhabits précieux? Voici, ceux qui portent des habits précieux sont dans les maisons des rois.",Aushi,Nindo mwaile kubona? Muntu wafwele nsalu shabune? Abafwala ifyo ni balya basangwa kufipango fya mfumu.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,362c8314b79324ad,MAT.11.9,"Quêtes-vous donc allés voir? Un prophète? Oui, vous dis-je, et plus quun prophète.",Aushi,"Ngebeniko, nindo mwaile kubona? bushe ni Kasesema? Emukwai, kabili uwakukilapo napali kasesema.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,45d0b133fd046f7b,MAT.11.10,"Car cest celui dont il est écrit: Voici, jenvoie mon messager devant ta face, Pour préparer ton chemin devant toi.",Aushi,"Pantu ni pali Yowane epo amalembo yalandila ati, Lesa alilandile ati, Nkatuma intumi ku kumitangilila mu kumipekanishisha inshila.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,bd03d14c2d7e31ea,MAT.11.11,"Je vous le dis en vérité, parmi ceux qui sont nés de femmes, il nen a point paru de plus grand que Jean-Baptiste. Cependant, le plus petit dans le royaume des cieux est plus grand que lui.",Aushi,"Mukine kine nkomweba ati, Yowane kabatisha mukulupo pali bonse abana ba bantu abafyalwa ku banakashi. Nomba uwakupelekeshapo mu Bufumu bwa mwiulu ena alikililepo pali Yowane.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,3f995e36501cf8eb,MAT.11.12,"Depuis le temps de Jean-Baptiste jusquà présent, le royaume des cieux est forcé, et ce sont les violents qui sen emparent.",Aushi,"Ukufuma apo Yowane kabatisha ali kubila ukushinta pali nomba, Ubufumu bwa mwiulu bwa kulwila na babulwila ebabupoka ku maka.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,d5b8f62ce88855d5,MAT.11.13,Car tous les prophètes et la loi ont prophétisé jusquà Jean;.,Aushi,"Ukwisakushinta fye pali Yowane, bakasesema bonse na mafunde yakwa Mose yali kulanda pa Bufumu bwakwa Lesa.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,cf58f67cd49c4924,MAT.11.14,"et, si vous voulez le comprendre, cest lui qui est lÉlie qui devait venir.",Aushi,"Nga muli iteyenye ukusumina, Yowane wine e Eliya uwalino kwisa.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,b958097404a70932,MAT.11.15,Que celui qui a des oreilles pour entendre entende.,Aushi,Uuli na matwi ya kumfwa nga omfwe.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,ae2ef8cd89e91523,MAT.11.16,"A qui comparerai-je cette génération? Elle ressemble à des enfants assis dans des places publiques, et qui, sadressant à dautres enfants.",Aushi,"Ni kundo ni ngapalakanyako inkulo ino? Yakuba nga abaike abakoangala mu lubansa lwa kisankano, bakoikuuta ati.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,fe542cbd811b260f,MAT.11.17,"disent: Nous vous avons joué de la flûte, et vous navez pas dansé; nous avons chanté des complaintes, et vous ne vous êtes pas lamentés.",Aushi,"Twamilishishe ulwimbo lwa bwinga, mwebo tamwakindile. Mpaka twa mimbila ikimbo kya malilo, kabili mwalikene ukuloosha.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,4772c1ee64995b87,MAT.11.18,"Car Jean est venu, ne mangeant ni ne buvant, et ils disent: Il a un démon.",Aushi,"Ulo Yowane alishile, tali kulya nangula ukunwa, bali kumweba ati aliba ne kibanda.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,70f241ccd9867fd7,MAT.11.19,"Le Fils de lhomme est venu, mangeant et buvant, et ils disent: Cest un mangeur et un buveur, un ami des publicains et des gens de mauvaise vie. Mais la sagesse a été justifiée par ses œuvres.",Aushi,"Elo paisapo Umwana wa Muntu ali kulya no kunwa, bali kumweba ati, kabunduulu kabili munwi, kibusa wa bakasonkesha na babembu. Nomba ifikitwa fya mano yakwa Lesa filashinika muli bukine bwa fitumbukamo.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,3d7dc3b3dde04738,MAT.11.20,"Alors il se mit à faire des reproches aux villes dans lesquelles avaient eu lieu la plupart de ses miracles, parce quelles ne sétaient pas repenties.",Aushi,Yesu akukalipila bantu mu misumba umo ali kupanga ifisungusho ifyakufula nomba tabalapile.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,aebff5859866f226,MAT.11.21,"Malheur à toi, Chorazin! Malheur à toi, Bethsaïda! Car, si les miracles qui ont été faits au milieu de vous avaient été faits dans Tyr et dans Sidon, il y a longtemps quelles se seraient repenties, en prenant le sac et la cendre.",Aushi,"Kalanda kuli webo Kolazine, na webo Betesaida! Ifisungusho fyakitikile muli mwebo afikitikila muli Turi na Sidoni nga kale balapile no kufwala amasaamu mwitoi!.",verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
Aushi,auh,Aushi (Zambia source; cross-border DRC candidate),Southeastern DRC / Zambia border zone,Aushi Bible Translation Project / French Louis Segond 1910,https://preview.open.bible/bibles/aushi-bible-translation-project,2026-08-22,f41184b022023d47,MAT.11.22,"Cest pourquoi je vous le dis: au jour du jugement, Tyr et Sidon seront traitées moins rigoureusement que vous.",Aushi,Nkokweba ati Lesa akalangulukilako abena Turi na bena Sidoni ukukila pali webo.,verse,religious,CC BY-SA 4.0,verified_source,cross_border_variety;below_1500_target,Aushi edition provided by The Word for the World International for Zambia; aligned with public-domain French Segond 1910.
