verse_key,ngc,fr
MAT.26.48,"Yudasi, moto ona ɔkaba Yesu, abapa embete boo: «Moto ona obhimbanalea na mbai, edii yo. Mopeani.».","Celui qui le livrait leur avait donné ce signe: Celui que je baiserai, cest lui; saisissez-le."
MAT.26.49,"Ambuku Yudasi abatama na Yesu ko abala na nde boo: «Molehi, bwanda!» Ko amobhimba.","Aussitôt, sapprochant de Jésus, il dit: Salut, Rabbi! Et il le baisa."
MAT.26.50,"Yesu abala na nde boo: «Mopalani ɔ mbai, modjɔ modoi wɛ akɔ, mokɔɔ pɛpɛlɛ.» Bea, bato bakina ibadoa engbanga na nde babatama, baisa mabɔ diko la Yesu ko bamopea.","Jésus lui dit: Mon ami, ce que tu es venu faire, fais-le. Alors ces gens savancèrent, mirent la main sur Jésus, et le saisirent."
MAT.26.51,"Omɔti ɔ bato ibadaka na Yesu aihwa mopata ta igbogbo, akeka mosali ɔ kumu ɔ banganga ba Ndjambe ko amolena itoi .","Et voici, un de ceux qui étaient avec Jésus étendit la main, et tira son épée; il frappa le serviteur du souverain sacrificateur, et lui emporta loreille."
MAT.26.52,"Endolo Yesu abala na nde boo: «Sɔmbɛdja mopata ma wɛ ta igbogbo, tina ɛ bato basusu ibakaone na mopata bagwabi na mopata.",Alors Jésus lui dit: Remets ton épée à sa place; car tous ceux qui prendront lépée périront par lépée.
MAT.26.53,Otadjebaka boo nahɔni obea Tata boo akɔmɛdjaeni ko mbala emɔti alomeani babwɛndi koto na koto?.,"Penses-tu que je ne puisse pas invoquer mon Père, qui me donnerait à linstant plus de douze légions danges?."
MAT.26.54,"Endolo, nga ekakɔɔmɔ moda mua, Makomi matakokedjama; tina ɛ mabalaka boo midjɔ mia misusu miboani okɔɔmɔ bea.».","Comment donc saccompliraient les Écritures, daprès lesquelles il doit en être ainsi?."
MAT.26.55,"Oko ta ehole ena Yesu abala na emumu ɛ bato boo: «Odii mo enao, edii mbai motɔmbɔki bɛngɛ boo ɔdoeni apeani na mipata na mangenda? Maswi masusu, nadaka nadii ta Tepelo tina ɛ oleha, ko ɔipeakanini.","En ce moment, Jésus dit à la foule: Vous êtes venus, comme après un brigand, avec des épées et des bâtons, pour vous emparer de moi. Jétais tous les jours assis parmi vous, enseignant dans le temple, et vous ne mavez pas saisi."
MAT.26.56,Endolo midjɔ mii misusu makɔɔmɔ bɛngɛ Makomi ma batɛli makokedjame.» Bea batingami basusu bamosundola ko batia.,"Mais tout cela est arrivé afin que les écrits des prophètes fussent accomplis. Alors tous les disciples labandonnèrent, et prirent la fuite."
MAT.26.57,"Bato ibapea Yesu bakɛɛ na nde odii Kaifa, kumu ɔ banganga ba Ndjambe, oho ɔputoana bato ba edjebeli ɛ mobeko na basuku.","Ceux qui avaient saisi Jésus lemmenèrent chez le souverain sacrificateur Caïphe, où les scribes et les anciens étaient assemblés."
MAT.26.58,"Piɛlɛ akimana Yesu ohali, mbunoko ta ndako ɛ kumu ɔ banganga ba Ndjambe. Aingea ta tiangando ko adaa esika emɔti na basindjili bɛngɛ aenɛ moda mosukalea modjɔ mua.","Pierre le suivit de loin jusquà la cour du souverain sacrificateur, y entra, et sassit avec les serviteurs, pour voir comment cela finirait."
MAT.26.59,Bakumu ba banganga ba Ndjambe na bato basusu ba esambi eenɛnɛ ɛ Bayuda bahombaka tati ebe diko la Yesu bɛngɛ bamopɛ etumbu ɛ ogwa;.,"Les principaux sacrificateurs et tout le sanhédrin cherchaient quelque faux témoignage contre Jésus, suffisant pour le faire mourir."
MAT.26.60,"endolo baiyediha, noko bato bike ɔmokosea bo midjɔ. Ta osukedja, bato babae badoa:.","Mais ils nen trouvèrent point, quoique plusieurs faux témoins se fussent présentés. Enfin, il en vint deux, qui dirent:."
MAT.26.61,ko babala boo: «Moto hoo abala boo: Mbai nahɔni obuka Tepelo ɛ Ndjambe ko oyepika na maswi masato.».,"Celui-ci a dit: Je puis détruire le temple de Dieu, et le rebâtir en trois jours."
MAT.26.62,"Kumu ɔ banganga ba Ndjambe aemaa ko ahɔdja Yesu boo: «Enao, oditi, na ebaeli ɛosɔmbɛdja diko la midjɔ mii maopundaka na bu?».","Le souverain sacrificateur se leva, et lui dit: Ne réponds-tu rien? Quest-ce que ces hommes déposent contre toi?."
MAT.26.63,"Endolo Yesu adaa oko ogoo. Bea Kumu ɔ banganga ba Ndjambe abala na nde boo: «Lena seleka ta kombe ɛ Ndjambe ɔ mohelo, lotɔndɔɔ: kaoko odii Masia, Mwana ɔ Ndjambe?».","Jésus garda le silence. Et le souverain sacrificateur, prenant la parole, lui dit: Je tadjure, par le Dieu vivant, de nous dire si tu es le Christ, le Fils de Dieu."
MAT.26.64,Yesu amosɔmbɛdja boo: «Wɛ mɛɛnɛ moto obali bea. Endolo nabalaka na nu boo: Donga hadɛdi oenɛbini Mwana ɔ moto adii ta ebɔ ɛ bami ɛ Ndjambe ɔ ngulu isusu; omoenɛbini koko adoe diko la matutɛ ma busa.».,"Jésus lui répondit: Tu las dit. De plus, je vous le déclare, vous verrez désormais le Fils de lhomme assis à la droite de la puissance de Dieu, et venant sur les nuées du ciel."
MAT.26.65,Bea kumu ɔ banganga ba Ndjambe aola bisendja ba nde ko abala boo: «Atsioli Ndjambe! Tina ɛhombaka na su koko bato ba opa tati nda? Ino mɛɛnɛ ookini moda motsioli yo Ndjambe.,"Alors le souverain sacrificateur déchira ses vêtements, disant: Il a blasphémé! Quavons-nous encore besoin de témoins? Voici, vous venez dentendre son blasphème. Que vous en semble?."
MAT.26.66,Ɔlɛdjaka no enao?» Basɔmbɛdja boo: «Aboani na etumbu ɛ ogwa.».,Ils répondirent: Il mérite la mort.
MAT.26.67,Bamotɔɔ masɔi ta mbanda ko bamola ndumɔ; bakina bamoboma mbata.,"Là-dessus, ils lui crachèrent au visage, et lui donnèrent des coups de poing et des soufflets en disant:."
MAT.26.68,"ko babala nde boo: «Wɛ, Masia, loinedja boo odii motɛli! Moto oobomi nda?».","Christ, prophétise; dis-nous qui ta frappé."
MAT.26.69,"Piɛlɛ adaka adii osokolu, ta tiangando. Mosali omɔti mwali abatama mbuti ko abala na nde boo: «Wɛ koko, ɔdaka engbanga na Yesu, moto ɔ Galilai.».","Cependant, Pierre était assis dehors dans la cour. Une servante sapprocha de lui, et dit: Toi aussi, tu étais avec Jésus le Galiléen."
MAT.26.70,Endolo Piɛlɛ aingani ta miso ma bato basusu boo: «Natadjebaka modjɔ mapalaka wɛ ɔbale.».,"Mais il le nia devant tous, disant: Je ne sais ce que tu veux dire."
MAT.26.71,Ngɔngɔ djia Piɛlɛ akɛɛ ta dɔngɔ la edipako ɛ tiangando. Mosali okina mwali amoenɛ ko abala na bato ibadaka ena boo: «Moto hoo adaka engbanga na Yesu ɔ Nasalɛtɛ.».,"Comme il se dirigeait vers la porte, une autre servante le vit, et dit à ceux qui se trouvaient là; Celui-ci était aussi avec Jésus de Nazareth."
MAT.26.72,Piɛlɛ aingana koko ko akata seleka: «Natadjebaka moto ona.».,"Il le nia de nouveau, avec serment: Je ne connais pas cet homme."
MAT.26.73,"Ngɔngɔ dja maa ehole, bato ibadaka ena babatama na Piɛlɛ ko babala na nde boo: «Sooti mɛɛnɛ, odii omɔti ɔ bobo: moda ma wɛ ma obala moopundi.».","Peu après, ceux qui étaient là, sétant approchés, dirent à Pierre: Certainement tu es aussi de ces gens-là, car ton langage te fait reconnaître."
MAT.26.74,"Bea Piɛlɛ agama: «Yɛɛ boo Ndjambe alakedjaeni nga nakakosa! Naleni seleka, natadjebaka moto ona!» Oko ta ehole ena, kɔkɔ akɔkɔlɔ.",Alors il se mit à faire des imprécations et à jurer: Je ne connais pas cet homme. Aussitôt le coq chanta.
MAT.26.75,"ko Piɛlɛ alɛdjaa modjɔ imabala Yesu na nde boo: «Boso boo kɔkɔ akɔkɔle, oinganaleani mbala isato boo otadjebakani.» Aimana ko ayea na ngulu.","Et Pierre se souvint de la parole que Jésus avait dite: Avant que le coq chante, tu me renieras trois fois. Et étant sorti, il pleura amèrement."
MAT.27.1,"Ehole ɛya busa, bakumu basusu ba banganga ba Ndjambe na basuku ba Bayuda baputoana bɛngɛ baonge mwango ma oowa Yesu.","Dès que le matin fut venu, tous les principaux sacrificateurs et les anciens du peuple tinrent conseil contre Jésus, pour le faire mourir."
MAT.27.2,"Bamonanga mbɔti, bamotomba ko bamokaba ta mabɔ ma kumu Pilato.","Après lavoir lié, ils lemmenèrent, et le livrèrent à Ponce Pilate, le gouverneur."
MAT.27.3,"Yudasi ona ɔtɛkɛ Yesu, aoka gala boo bamolenei etumbu. Aoka saya enɛnɛ ta molema ko akɛɛ asɔmbɛdja falanga dja bibende tuku isato odii bakumu ba banganga ba Ndjambe na basuku ba Bayuda.","Alors Judas, qui lavait livré, voyant quil était condamné, se repentit, et rapporta les trente pièces dargent aux principaux sacrificateurs et aux anciens."
MAT.27.4,"Abala na bu boo: «Nakɔi isumu, tina ɛ boo nakabi moto ona ootaki obe ta ogwa!» Endolo ibo bamosɔmbɛdja boo: «Modjɔ mua moloeniti iso! Moeni wɛ mɛɛnɛ!».","en disant: Jai péché, en livrant le sang innocent. Ils répondirent: Que nous importe? Cela te regarde."
MAT.27.5,Yudasi adumba falanga ta Tepelo ko adonga ena; bea akɛɛ asakoma.,"Judas jeta les pièces dargent dans le temple, se retira, et alla se pendre."
MAT.27.6,"Bakumu ba banganga ba Ndjambe batuta falanga djia ko babala boo: «Mobeko ma booso motapaka enɔli boo laise falanga djii ta odiheli ba Tepelo, tina ɛ boo idii falanga dja makia .».","Les principaux sacrificateurs les ramassèrent, et dirent: Il nest pas permis de les mettre dans le trésor sacré, puisque cest le prix du sang."
MAT.27.7,"Ngɔngɔ dja odhimeana, basomba na dju gue ɛ mosali ɔ poke tina ɛ okunda bakɛndɛli.","Et, après en avoir délibéré, ils achetèrent avec cet argent le champ du potier, pour la sépulture des étrangers."
MAT.27.8,Ta tina ena mbunoko busabu bakabee gue ena «gue ɛ makia .».,"Cest pourquoi ce champ a été appelé champ du sang, jusquà ce jour."
MAT.27.9,Bea bibaeli ibabala motɛli Yelemia bakokedjama: «Batomba falanga dja bibende tuku isato motswuia imalena bato ba Isalɛlɛ tina ɛ nde.,"Alors saccomplit ce qui avait été annoncé par Jérémie, le prophète: Ils ont pris les trente pièces dargent, la valeur de celui qui a été estimé, quon a estimé de la part des enfants dIsraël;."
MAT.27.10,"ko basomba na dju gue ɛ mosali ɔ poke, moda imalomani Kumu .».","et ils les ont données pour le champ du potier, comme le Seigneur me lavait ordonné."
MAT.27.11,Yesu asambi boso ba gupunɛlɛ. Gupunɛlɛ amohɔdja boo: «Odii kumu ɔ Bayuda?» Yesu amosɔmbɛdja boo: «Wɛ moto obali.».,"Jésus comparut devant le gouverneur. Le gouverneur linterrogea, en ces termes: Es-tu le roi des Juifs? Jésus lui répondit: Tu le dis."
MAT.27.12,"Ngɔngɔ djia, ehole ɛmopunda bakumu ba banganga ba Ndjambe na basuku ba Bayuda, aisɔmbɛdja noko eka emɔti.",Mais il ne répondit rien aux accusations des principaux sacrificateurs et des anciens.
MAT.27.13,Bea Pilato abala na nde boo: «Otaokaka midjɔ mia misusu mabalaka bo tina ɛ wɛ?».,Alors Pilate lui dit: Nentends-tu pas de combien de choses ils taccusent?.
MAT.27.14,"Endolo Yesu aisɔmbɛdja noko ebaeli emɔti, ko gupunɛlɛ akamoa obuke mɛɛnɛ.","Et Jésus ne lui donna de réponse sur aucune parole, ce qui étonna beaucoup le gouverneur."
MAT.27.15,"Eengi tɛkɛ ɛ Pasika, gupunɛlɛ adaka na modjebeano ma otingoa moto omɔti ta bɔlɔkɔ ona ɔhɔkɔ bato.","A chaque fête, le gouverneur avait coutume de relâcher un prisonnier, celui que demandait la foule."
MAT.27.16,"Ehole ena, moto ɔ bɔlɔkɔ omɔti adaka ena ona ɔdjebamaka obuke ɔ kombe ɛ Balabasi.","Ils avaient alors un prisonnier fameux, nommé Barabbas."
MAT.27.17,Bea Pilato ahɔdja emumu ɛ bato boo: «Ɔpalaka no boo naotingoeni nda: Balabasi kaoko Yesu okabee bo Masia?».,"Comme ils étaient assemblés, Pilate leur dit: Lequel voulez-vous que je vous relâche, Barabbas, ou Jésus, quon appelle Christ?."
MAT.27.18,"Pilato adjeba opele boo, bakaba Yesu ta mabɔ ma nde ta tina ɛ ikua.",Car il savait que cétait par envie quils avaient livré Jésus.
MAT.27.19,"Ena ɔdaka Pilato ta tibinalo, mwali ɔ nde amolomea mosise boo: «Pɛpɛ oingea ta midjɔ ma moto ona ɔ odjoo, tina ɛ boo, bulu ba busabu naeni saya mɛɛnɛ ta ndjɔti diko la nde.».","Pendant quil était assis sur le tribunal, sa femme lui fit dire: Quil ny ait rien entre toi et ce juste; car aujourdhui jai beaucoup souffert en songe à cause de lui."
MAT.27.20,Bakumu ba banganga ba Ndjambe na basuku balongoa emumu ɛ bato boo bahɔdjae Pilato atingoe Balabasi ta bɔlɔkɔ ko aowoe Yesu.,"Les principaux sacrificateurs et les anciens persuadèrent à la foule de demander Barabbas, et de faire périr Jésus."
MAT.27.21,Gupunɛlɛ abahɔdja koko boo: «Ta ndanda ɛ ibo babae ɔpalaka no naotingoeni nda?» - Bamosɔmbɛdja boo: «Balabasi!».,"Le gouverneur prenant la parole, leur dit: Lequel des deux voulez-vous que je vous relâche? Ils répondirent: Barabbas."
MAT.27.22,Pilato abahɔdja boo: «Ɔkɔkɔ mbai na Yesu ona okabee bo Klisto enao?» Bato basusu basɔmbedja boo: «Abakame ta ekulusu!» -.,"Pilate leur dit: Que ferai-je donc de Jésus, quon appelle Christ? Tous répondirent: Quil soit crucifié!."
MAT.27.23,Pilato ahɔdja koko boo: «Obe bokɔi yo nda?» Endolo bagama na ngulu oonɔ boo: «Abakame ta ekulusu!».,Le gouverneur dit: Mais quel mal a-t-il fait? Et ils crièrent encore plus fort: Quil soit crucifié!.
MAT.27.24,"Ehole ɛenɛ Pilato boo atahɔnɔ okɔ eka emɔti, endolo wusuwusu ɛnɛngɛkɛ oko onɛngɛ, atomba madiba, asasosa mabɔ boso ba emumu ko abala boo: «Naditi na mandi ta ogwa ba moto hoo! Edii modjɔ ma boono!».","Pilate, voyant quil ne gagnait rien, mais que le tumulte augmentait, prit de leau, se lava les mains en présence de la foule, et dit: Je suis innocent du sang de ce juste. Cela vous regarde."
MAT.27.25,Bato basusu basɔmbɛdja boo: «Yɛɛ boo makia ma nde mabakame diko la booso na diko la baana ba booso!».,Et tout le peuple répondit: Que son sang retombe sur nous et sur nos enfants!.
MAT.27.26,"Pilato abatingoa Balabasi; ko ngɔngɔ dja obomedja Yesu pimbo, amopa ta mabɔ ma bobo bɛngɛ bamobake ta ekulusu.","Alors Pilate leur relâcha Barabbas; et, après avoir fait battre de verges Jésus, il le livra pour être crucifié."
MAT.27.27,Bea bakɛɛ na Yesu ta ndako ɛ gupunɛlɛ ko basoda bike bamohika.,"Les soldats du gouverneur conduisirent Jésus dans le prétoire, et ils assemblèrent autour de lui toute la cohorte."
MAT.27.28,Bamoihwa bisendja ba nde ko bamolwɛdja mokoto mokpetu.,"Ils lui ôtèrent ses vêtements, et le couvrirent dun manteau écarlate."
MAT.27.29,"Bayoa egbala ɛ ndjubɛ bamobakea yo ta molo, ko bamopedja kusu ta ebɔ ɛ bami. Ngɔngɔ bakwaa magunda boso ba nde ko bamosɛkɛ ena babala boo: «Bwanda, kumu ɔ Bayuda!».","Ils tressèrent une couronne dépines, quils posèrent sur sa tête, et ils lui mirent un roseau dans la main droite; puis, sagenouillant devant lui, ils le raillaient, en disant: Salut, roi des Juifs!."
MAT.27.30,Bamotɔkɔ masɔi ko batomba kusu ena bamoboma ta molo.,"Et ils crachaient contre lui, prenaient le roseau, et frappaient sur sa tête."
MAT.27.31,"Bea ngɔngɔ dja omosɛkɛ, bamoihwa mokoto, bamolwɛdja bisendja ba nde ko bakɛɛ na nde bɛngɛ bamobake ta ekulusu.","Après sêtre ainsi moqués de lui, ils lui ôtèrent le manteau, lui remirent ses vêtements, et lemmenèrent pour le crucifier."
MAT.27.32,"Ehole ɛimana bo ta ibonga, basaka na moto omɔti ɔ Silɛne, ɔ beaka bo Simo; basoda bamopea na ngulu bɛngɛ atombe ekulusu ɛ Yesu.","Lorsquils sortirent, ils rencontrèrent un homme de Cyrène, appelé Simon, et ils le forcèrent à porter la croix de Jésus."
MAT.27.33,"Ehole ɛimea bo ta esika ɛbeaka bo Gologota, ɛtingodjaka boo «esika ɛ mokua ma engbongolo ɛ molo».","Arrivés au lieu nommé Golgotha, ce qui signifie lieu du crâne."
MAT.27.34,"Bapa Yesu mana ma ngai; endolo ehole ɛmalɛlɛ yo, alona omamwa.","ils lui donnèrent à boire du vin mêlé de fiel; mais, quand il leut goûté, il ne voulut pas boire."
MAT.27.35,"Ngɔngɔ dja omobaka ta ekulusu, basakaanea bisendja ba nde na oboma djeke.","Après lavoir crucifié, ils se partagèrent ses vêtements, en tirant au sort, afin que saccomplît ce qui avait été annoncé par le prophète: Ils se sont partagé mes vêtements, et ils ont tiré au sort ma tunique."
MAT.27.36,Ko badaa ena bɛngɛ bamosɛndjɛle.,"Puis ils sassirent, et le gardèrent."
MAT.27.37,"Diko la molo ma Yesu, babaka ma yaale ɔ ibaya ɔkoma bo tina ɛ etumbu ɛ nde: «Moto hoo adii Yesu, kumu ɔ Bayuda.».","Pour indiquer le sujet de sa condamnation, on écrivit au-dessus de sa tête: Celui-ci est Jésus, le roi des Juifs."
MAT.27.38,"Baowoli ba bato babae babakama engbanga na Yesu, omɔti ta ebɔ ɛ nde ɛ baami ko okina ta ebɔ ɛ nde ɛ bali.","Avec lui furent crucifiés deux brigands, lun à sa droite, et lautre à sa gauche."
MAT.27.39,Binɔ na ndjia badaka bamosinga ena bakumana melo;.,"Les passants linjuriaient, et secouaient la tête."
MAT.27.40,"babalaka boo: «Wɛ ona ɔbalaka boo obukalea Tepelo ko ɔyepikalea koko na maswi masato, saheledja wɛ mɛɛnɛ, nga okadaa Mwana ɔ Ndjambe, donga ta ekulusu!».","en disant: Toi qui détruis le temple, et qui le rebâtis en trois jours, sauve-toi toi-même! Si tu es le Fils de Dieu, descends de la croix!."
MAT.27.41,"Bakumu ba banganga ba Ndjambe, bato ba edjebeli ɛ mobeko na basuku badaka koko basɛkɛ Yesu ko babalaka boo:.","Les principaux sacrificateurs, avec les scribes et les anciens, se moquaient aussi de lui, et disaient:."
MAT.27.42,"«Aheledjaka bato bakina, endolo yo mɛɛnɛ atahɔnɔkɔ osaheledja! Adii kumu ɔ Isalɛlɛ? Yɛɛ boo atite hadɛdi ta ekulusu ko lomodhimealea.","Il a sauvé les autres, et il ne peut se sauver lui-même! Sil est roi dIsraël, quil descende de la croix, et nous croirons en lui."
MAT.27.43,"Aisaka molema odii Ndjambe, yɛɛ boo Ndjambe amotingoe hadɛdi nga akamopala, tina ɛ abala boo: Nadii Mwana ɔ Ndjambe.».","Il sest confié en Dieu; que Dieu le délivre maintenant, sil laime. Car il a dit: Je suis Fils de Dieu."
MAT.27.44,Baowoli ba bato ibabaka bo engbanga na Yesu ta ekulusu badaka koko bamosinga moda momɔti.,"Les brigands, crucifiés avec lui, linsultaient de la même manière."
MAT.27.45,"Donga ehole ɛ midi, mbunoko ehole ɛ basato ɛ mɔkɔmɔkɔ modidi makwa ta ngondo esusu.","Depuis la sixième heure jusquà la neuvième, il y eut des ténèbres sur toute la terre."
MAT.27.46,"Mbuti na ehole ɛ basato ɛ mɔkɔmɔkɔ, Yesu agama na moholi mopipo boo: «Eli, Eli, lema sabakatani?» Ɛbalaka boo: «Ndjambe ɔ mbai, Ndjambe ɔ mbai, osundolini tina nda?».","Et vers la neuvième heure, Jésus sécria dune voix forte: Éli, Éli, lama sabachthani? cest-à-dire: Mon Dieu, mon Dieu, pourquoi mas-tu abandonné?."
MAT.27.47,Bato bakina ibadaka ena bamooka ko bagama boo: «Abeaka Elia!».,"Quelques-uns de ceux qui étaient là, layant entendu, dirent: Il appelle Élie."
MAT.27.48,"Ambuku omɔti ɔ bobo apeta atomba imbusu, alidubea ta vino ɛ ngai; alihangea ta sɔngɔ ɛ mokɛɛlɛ, ko alihwedja odii Yesu boo alimwɛ.","Et aussitôt lun deux courut prendre une éponge, quil remplit de vinaigre, et, layant fixée à un roseau, il lui donna à boire."
MAT.27.49,"Endolo bakina bato babala boo: «Omba, lahokee kaoko Elia adoalea amoheledja!».","Mais les autres disaient: Laisse, voyons si Élie viendra le sauver."
MAT.27.50,Endolo Yesu agama koko na ngulu ko agwa.,"Jésus poussa de nouveau un grand cri, et rendit lesprit."
MAT.27.51,"Oko ta ehole ena, lido ɛ Tepelo ɛolea biale bibae donga odiko mbunoko onase. Mokpɔtɔ makumana, ndeke inɛnɛnɛ djanangoa.","Et voici, le voile du temple se déchira en deux, depuis le haut jusquen bas, la terre trembla, les rochers se fendirent."
MAT.27.52,mibombo masadipoa ko mikuku ma basɛnɔke bike ibagwa mapusoa.,"les sépulcres souvrirent, et plusieurs corps des saints qui étaient morts ressuscitèrent."
MAT.27.53,"Baimana ta mibombo ko, ngɔngɔ dja opusoama ba Yesu, baingea ta Yelusalɛmɛ, ibonga isɛnɔke, ko baenɛmɛ na bato bike.","Étant sortis des sépulcres, après la résurrection de Jésus, ils entrèrent dans la ville sainte, et apparurent à un grand nombre de personnes."
MAT.27.54,Kumu ɔ basoda ɔ Loma engbanga na basoda ibadaka babanyea Yesu ehole ɛenɛ bo moda imakumana mokpɔtɔ na midjɔ misusu imanɔɔ; badaa na bɔɔ bonɛnɛ ko babala boo: «Moto hoo adaki sooti Mwana ɔ Ndjambe!».,"Le centenier et ceux qui étaient avec lui pour garder Jésus, ayant vu le tremblement de terre et ce qui venait darriver, furent saisis dune grande frayeur, et dirent: Assurément, cet homme était Fils de Dieu."
MAT.27.55,Bali bike badaka ena ko badaka bahokea ohali: bakimana Yesu donga Galilai bɛngɛ bamokɔmɛdjae.,"Il y avait là plusieurs femmes qui regardaient de loin; qui avaient accompagné Jésus depuis la Galilée, pour le servir."
MAT.27.56,"Ta ndanda ɛ bobo, ɛdaka Malia ɔ ngando ɛ Magadala, Malia nɛngɛ Djake nɔbɔ Yosepu, na nɛngɛ baana bami ba Djebedai.","Parmi elles étaient Marie de Magdala, Marie, mère de Jacques et de Joseph, et la mère des fils de Zébédée."
MAT.27.57,"Ehole ɛimea mɔkɔmɔkɔ, modiheli omɔti ɔ ngando ɛ Alimate aimea. Kombe ɛ nde Yosepu ona ɔdaka koko motingami ɔ Yesu.","Le soir étant venu, arriva un homme riche dArimathée, nommé Joseph, lequel était aussi disciple de Jésus."
MAT.27.58,Akɛɛ odii Pilato ko asɛngɛ mokuku ma Yesu. Bea Pilato apa enɔli boo bamopɛ yo.,"Il se rendit vers Pilate, et demanda le corps de Jésus. Et Pilate ordonna de le remettre."
MAT.27.59,"Yosepu atomba mokuku ma Yesu, ayedinga na dhala ɛ soa ɛ tɛtɛli.","Joseph prit le corps, lenveloppa dun linceul blanc."
MAT.27.60,ko ayesambea ta mobombo ma yanie imatɔdja yo ta mondeke monɛnɛ tina ɛ nde. Bea ahilingoanedja mondeke monɛnɛ tina ɛ odipa eingeli ɛ mobombo ko ayana.,"et le déposa dans un sépulcre neuf, quil sétait fait tailler dans le roc. Puis il roula une grande pierre à lentrée du sépulcre, et il sen alla."
MAT.27.61,"Malia moto ɔ ngando ɛ Magadala na Malia okina badaka ena, bayɛli mobombo.","Marie de Magdala et lautre Marie étaient là, assises vis-à-vis du sépulcre."
MAT.27.62,"Ngɔngɔ dja iswi imɔti, iswi ilakimana obɔngɛdjama ba sabata, bakumu ba banganga ba Ndjambe na Bafalusai bakɛɛ odii Pilato.","Le lendemain, qui était le jour après la préparation, les principaux sacrificateurs et les pharisiens allèrent ensemble auprès de Pilate."
MAT.27.63,"ko babala na nde boo: «Kumu, lalɛdjaka midjɔ mabala moto ona ɔ epulu, ehole ɛdaka yo ta mohelo, abala boo: Ngɔngɔ dja maswi masato, apusoalea.","et dirent: Seigneur, nous nous souvenons que cet imposteur a dit, quand il vivait encore: Après trois jours je ressusciterai."
MAT.27.64,"Bea, pa enɔli boo basɛndjɛlɛ mobombo mbunoko iswi la basato, bɛngɛ boo batingami ba nde basakaa doa aiba mokuku ma nde ko babale na bato boo: apusoi ta ndanda ɛ bago. Epulu ena ɛ suka edalea ebe onɔɔ epulu ɛ boso.».","Ordonne donc que le sépulcre soit gardé jusquau troisième jour, afin que ses disciples ne viennent pas dérober le corps, et dire au peuple: Il est ressuscité des morts. Cette dernière imposture serait pire que la première."
MAT.27.65,Pilato abala na bu boo: «Tombani basindjili ko kɛɛ asɛndjɛlɛni mobombo moda mapalaka no.».,"Pilate leur dit: Vous avez une garde; allez, gardez-le comme vous lentendrez."
MAT.27.66,"Bea bakɛɛ ko bakɔɔ midjɔ imaboanaka boo mobombo mabanyeame opele, badipa eingeli ɛ mobombo na mondeke ko badikaka basindjili.","Ils sen allèrent, et sassurèrent du sépulcre au moyen de la garde, après avoir scellé la pierre."
MAT.28.1,"Ngɔngɔ dja sabata, na hindihindi ɛ busa ba eyenga, Malia ɔ Magadala na Malia okina bakɛɛ aindja mobombo.","Après le sabbat, à laube du premier jour de la semaine, Marie de Magdala et lautre Marie allèrent voir le sépulcre."
MAT.28.2,"Ambuku, mokpɔtɔ makumana; obwɛndi ɔ Kumu atita donga ta busa, ahilingoanedja mondeke ma mobombo ko adaa diko la mu.","Et voici, il y eut un grand tremblement de terre; car un ange du Seigneur descendit du ciel, vint rouler la pierre, et sassit dessus."
MAT.28.3,Adaka angɛngɛ elengɛɛ mokaikai ko bisendja ba nde badaka bipu elengɛɛ monyɛngɛ.,"Son aspect était comme léclair, et son vêtement blanc comme la neige."
MAT.28.4,Basindjili bangongoma na bɔɔ ko baimea elɛngɛɛ bato bago.,"Les gardes tremblèrent de peur, et devinrent comme morts."
MAT.28.5,"Endolo obwɛndi abala na bali boo: «Pɛpɛ obangani. Nadjebi boo ɔhombakani Yesu, ona ɔbakama ta ekulusu.","Mais lange prit la parole, et dit aux femmes: Pour vous, ne craignez pas; car je sais que vous cherchez Jésus qui a été crucifié."
MAT.28.6,"Aditi haa, apusoi ta ndanda ɛ bago moda imabala yo. Doa aindjeni esika edaki mokuku ma nde mosambi.","Il nest point ici; il est ressuscité, comme il lavait dit. Venez, voyez le lieu où il était couché."
MAT.28.7,Kɛɛni pɛpɛlɛ adjebedja batingami ba nde boo: Apusoi ta ndanda ɛ bago ko asuaki boso aombani ta Galilai; omoenɛleani oho. Hokeani modjɔ modaki na mbai boo naotɔndɔeni.».,"et allez promptement dire à ses disciples quil est ressuscité des morts. Et voici, il vous précède en Galilée: cest là que vous le verrez. Voici, je vous lai dit."
MAT.28.8,"Badonga pɛpɛlɛ ta mobombo, balumake na bɔɔ ko na sepi enɛnɛ, bapeta tina ɛ okɛ atɔndɔɔ gala odii batingami ba Yesu.","Elles séloignèrent promptement du sépulcre, avec crainte et avec une grande joie, et elles coururent porter la nouvelle aux disciples."
MAT.28.9,"Ambuku, Yesu akɛɛ asaka na bu ko abala na bu boo: «Ndese ɛ boono!» Babatama na nde, babinga mako ma nde ko bakwa magunda boso ba nde.","Et voici, Jésus vint à leur rencontre, et dit: Je vous salue. Elles sapprochèrent pour saisir ses pieds, et elles se prosternèrent devant lui."
MAT.28.10,Yesu abala na bu boo: «Pɛpɛ obangani oko. Kɛɛ atɔndɔeni banainga boo banɔe ta Galilai: Edii oho esika eenɛleani bo.».,Alors Jésus leur dit: Ne craignez pas; allez dire à mes frères de se rendre en Galilée: cest là quils me verront.
