language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,4567fc61f3cc255f,kit5k:2946,"Quand je travaillais dans une école publique, j'avais de dix à quinze étudiants par classe.",Nande/Kinande,"Omughulu nga tumik'omo kalasi ke leta, ngana bia na bakolo ikumi, kutse ikumi na tano.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,4e00dd761dc654f4,kit5k:2947,Une scène angoissante s'accompagne forcément d'une chouette qui hulule ou de loups qui hurlent à la pleine lune.,Nande/Kinande,Ethabu nyingi ika leta obutseme vungi omomughenda.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,99fd3f7f4fa5175c,kit5k:2948,J'espère que tout retourne à la normale.,Nande/Kinande,Ngalengekanaya ebioshi bine mobusawa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,63ee20048d83a618,kit5k:2949,"Quoi d'étonnant si la prison ressemble aux usines, aux écoles, aux casernes, aux hôpitaux, qui tous ressemblent aux prisons ?",Nande/Kinande,"Niki kyo kyanga swekyabandu, esyongomo sisosire eyosini, ehilasi, ebilamiro, ebyosi bino syeneshongomo ?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,494453ec9915ddaa,kit5k:2950,Je me suis presque faite écraser par un camion.,Nande/Kinande,Omutoka mwaka nihuma.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,36893120f9e73921,kit5k:2951,"On ne peut pas dire que la civilisation ne progresse pas, car pour chaque guerre, ils trouvent de nouvelles façons de vous égorger.",Nande/Kinande,"Sitwanga bugha tuti ebihuho sibiri loley'emuliro, obuli mulele, baka banaesindi nzira syerikerabandu.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,13043276e20768a9,kit5k:2952,Puis-je récupérer ma caution s'il vous plaît ?,Nande/Kinande,Nangan'imia olubwele lwaye?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,e847a7d78393ca8e,kit5k:2953,Elle a un ravissant visage rond.,Nande/Kinande,Obusu bwiwe buli nge kyesa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,067a003fc0228f2f,kit5k:2954,"- À quoi penses-tu en entendant le mot ""bit(t)e"" ? - Eh bien, à une bitte d'amarrage, bien sûr, mais je pense que toi, tu penses à autre chose.",Nande/Kinande,"-Ukalengekanaya ki kwe ukowa ekinwa ""bit(t)e"" ? -Eh inga, oko bitte yomo maghetse, namalengekania nyiti iwe, siuli owa aho nginje.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,ab4414dbfc3d1e74,kit5k:2955,C'est sympa de votre part d'essayer de me remonter le moral.,Nande/Kinande,"Kiowene, wasingya uka ni subiomuthima womo nda.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,e392cbbe05edf17a,kit5k:2956,"Ce temps est à crever de chaud, j'ai tout simplement pas envie de sortir.",Nande/Kinande,"Endambi eno niyerikihuhania kyeritobola, sinyanzire eri huluka.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,d2ec07cdae6fecf7,kit5k:2957,Il a occupé les assaillants suffisamment longtemps pour que les renforts arrivent.,Nande/Kinande,"Esyo bundu moshika kanya, endambi nene neryo aba ka kombola mobakasirayo.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,b62329b6c484b611,kit5k:2958,""" Quand le perfide Ulysse eut à sa lâche envie, / vous ne l'ignorez pas, immolé ce héros, / en silence d'abord pleurant ses noirs complots, / pleurant de mon ami la triste destinée, / je traînais dans le deuil ma vie infortunée. """,Nande/Kinande,"""Omughulu yo Ulysse akwa engumbu, /simutagherwe, eritha engabo eyi,/ omokikuthukuthu inianemu lir'ebitsibu biwe ebiomwirima, /akayililirako omo biro biwebikasa, / monasihere omo kyusi kyeribyaho ryaghe riosi. """,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,eae65f6aef4c8a8d,kit5k:2959,Je suis désolé de devoir te laisser seul.,Nande/Kinande,"Nganyira, namabi kushiha akatambi kanene iwuwene.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,5f20b34286bed775,kit5k:2960,"Je tourne à gauche, à droite ou je continue tout droit ?",Nande/Kinande,"Nyabindukira okokúlembe, okúli kutse niende bweghu bweghu ?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,86100b0d37a71061,kit5k:2961,"Il ne faudrait pas célébrer la date de la découverte de l'Amérique, car il s'agit également de la date du début de la colonisation et de l'anéantissement des peuples amérindiens.",Nande/Kinande,"Isi kyabyakisendebele kiabanyamerika bassa, haliwe eritsuka lye syombanza okwibo neribugha abikalani bakahulawamo ba amerindiens.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,80daf5e28799444e,kit5k:2962,"Il n'y a pas si longtemps, nous entendîmes un père, dire en présence de sa famille étendue : « Je veux qu'aucun de mes garçons ne soit avocat. »",Nande/Kinande,"Habya hatia, motwowire thata wa bana aba, aka bugha embere sye kihanda kiwe athi : « sianzire no mwana no mughuma oko bana biwe ina bya mu sosi. »",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,a153db1427aca976,kit5k:2963,Je pense que vous voudrez m'écouter jusqu'au bout.,Nande/Kinande,"Nyiowe, leka nihike okomwiso.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,40e2fec5cfad271b,kit5k:2964,La première victime fut un de mes meilleurs amis et sa perte me causa un vif chagrin; la seconde était tout simplement un Allemand.,Nande/Kinande,"Oyo wa kwa elimbere, abya mwira wiwe, nokwiholakwiwe lyalethire obuliye bunene kutsibu; nowa kabiri abya munya Ugeremani.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,b2caf28943ce4392,kit5k:2965,"Après être resté dans le coma pendant trois semaines, Nathan reprit connaissance.",Nande/Kinande,Yo Natana asubire habiky'esyo yenga isatu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,418e8e9880ef4a5d,kit5k:2966,Le Dr Smith a beaucoup de patients.,Nande/Kinande,Omúnganga Smith awite bakoni banene.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,9eae1decd1a4951a,kit5k:2967,"Le seul qui gagne à chaque fois au Casino, c'est l'Etat.",Nande/Kinande,"Oyuka ş́iņgán'ebiro byosi oko misumbagire ye Kasino, yene Serekali.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,1c3d4d5072284d21,kit5k:2968,"Tout à coup on le pousse ; et cette masse horrible, / déployant à grand bruit sa ruine terrible, / s'écroule, tombe, écrase en se précipitant / des bataillons entiers, remplacés à l'instant.",Nande/Kinande,"Nero mobaka mu kuna; wanamata langir'oluthutu olw'awite,/ luka lu lwa thera,/ ilwabun'alassi, ibalu baletha abandi/ahonaho.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,65c08858c4308b5e,kit5k:2969,"Une évaluation exclusivement comportementale de la psychologie néglige les problèmes familiaux, les conditions scolaires et une quantité de couches de problèmes qui peuvent nuire au développement émotionnel et psychologique d'un enfant.",Nande/Kinande,"Erilengereranya emibere yo mwana lika leka itwa tikatika oko syombanza sy'ebihanda, nebighenderwako bino nesyo mbanza syangana leka omwana inyatha kula ndeke.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,c10b53940c7894c9,kit5k:2970,"Tu joues tellement aux jeux vidéos, tu ne penses pas que c'est du temps gaspillé pour rien ?",Nande/Kinande,"Uka heraya esyo ndambi syaghu uka tsanga tsanga nebisesani, siulhengakanie ngoko ni ndambi ikayiherera buyira ?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,f1a88964f0e0d4ef,kit5k:2971,Tout ce pourquoi le Révérend Martin Luther King avait travaillé si dur semblait perdu.,Nande/Kinande,Ekyalekire yo Marta Luthere atumika mo kya herire esyo ndambi syiwe.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,8aff4d4b0bfd5b37,kit5k:2972,J'ai appelé une ambulance à partir du bureau du directeur.,Nande/Kinande,Mongana birikir'engurubani yabakoni inin'ebhiŗô yo mukulu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,8456da7eda584a97,kit5k:2973,La tradition orale existe depuis des centaines d'années.,Nande/Kinande,Ekera yetu yomomibughe yatsuka amabihwa birimo miyamoya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,740711c30c9d5048,kit5k:2974,M. Wilson est en colère contre Dennis.,Nande/Kinande,"Yo Wilisoni ahiririkene, alinga yo Denis mwaka muhitanya.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,9c14e523caf70ef3,kit5k:2975,Hey ! Scott ! Paie ma facture !,Nande/Kinande,Iwe! Scott ! Lhiha ekibabe kyaghe kino!,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,1f8a2f056ba552ba,kit5k:2976,"Tu ne connais donc pas, Sarah, la valeur de cette coupe ?",Nande/Kinande,"Nibwambu siwashi, Sarah, endundi yoluthehi olu ?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,28c9063dba323992,kit5k:2977,"Malgré tous mes efforts, je ne pourrai pas rendre le rapport vendredi.",Nande/Kinande,Mohangabya na kaghala kaghe sina ngatokire eribah'eroporo omo kiro kye byalengekanyâ.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,88c3f84edc94264f,kit5k:2978,J'espère que l'on pourra garder le contact.,Nande/Kinande,Ngalengekanaya tukendibya ithune haghuma.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,f3a3afe256ad50be,kit5k:2979,"Hélas ! j'y fus suivi par mon destin funeste. / Des malheureux Troyens j'y rassemble le reste : / sur la rive des mers un nouvel Ilion, / élevé par mes mains, avait reçu mon nom.",Nande/Kinande,"Hela ! Akawira mokámuhwerekô. /Obuliye Troyens ngakumakuma ebisihalire : /oko luhande lwa maghetse aka ilion kake,/ako nakulirye ne byala byaghe, mobamuhere elina liaye.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,c5fb5b2b50a6890c,kit5k:2980,Nous avons loué un appartement quand nous vivions à New York.,Nande/Kinande,"Motwalu twimia enyumba yeri ligha oko buli mwaka, omughulu twabya e Niwiyoroko.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,78bc5f901418214f,kit5k:2981,"Je pense très rarement en termes de mots. Une pensée vient, et je peux essayer de l'exprimer par la suite.",Nande/Kinande,"Ngalengekanaya kanji kanji ebinywa. Elilengekanya lika asa, nerio nangana bugha hangenya.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,2364b3eaf95842f0,kit5k:2982,Quel âge ont vos soeurs ?,Nande/Kinande,Abali benyu bawite miaka mingahi kwe ?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,963b9a61826b87e2,kit5k:2983,"Tout portrait qui est peint avec sentiment est un portrait de l'artiste, pas du modèle.",Nande/Kinande,"Ekisosáno kyosi ki deswire, kye kisosano kye kwenene.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,ff9876b988015c2b,kit5k:2984,J'espère que ça ne vous dérange pas si je pars tôt.,Nande/Kinande,Ngalegekania nga silubanza nama bi enda luba.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,eda2956358d95b6f,kit5k:2985,J'ai passé un mois en vacance au Japon et c'était génial.,Nande/Kinande,"Monayire oko konjé kwewa ba japoni, monanza kutsibu.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,7ff365b80716657f,kit5k:2986,Où est Monsieur Owen ?,Nande/Kinande,Owen ali hayi kwe ?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,063a756b5d5dd0cb,kit5k:2987,Mettre un terme à la dégradation des écosystèmes de la planète peut s'avérer le plus grand défi auquel l'humanité ait été confrontée.,Nande/Kinande,"Eribugha omuka omokighugho, kikalire kutsibu oko bikalani bosi bomo kighugho.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,54b22f5106010dfb,kit5k:2988,"« T’avais déjà mangé vietnamien ? » « Nan, c’était la première fois aujourd’hui. » « C’était bon, hein ? » « Ouais, c’était trop bon. »",Nande/Kinande,"« Wanabiri lya oko byala ebye vietinamum ? » «Nan, lyabya lyaghu lie kwanza kwe ? » « Mokiowene, nakwa? » « Inga, mokyasigha. »",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,59a0a6bdb716f77f,kit5k:2989,Je sais que vous avez passé les trois dernières années en prison.,Nande/Kinande,Nyinashi kongo mowa bugham'emiakisatu yomongomo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,7dfa9f2e16f39f80,kit5k:2990,Le lendemain matin elle me dit dans le creux de l'oreille: «Nous rentrons à Paris ce soir. Il dit qu'il n'est pas question qu'il me laisse seule dans un endroit aussi triste. C'est comme ça.»,Nande/Kinande,"Omonjanja omothuthu, mwakani mbomberaya ati : «thuka sub'e Paris omorighologholo rino. Athi syanganishiha hano hali buliye injuwene. Kobine.»",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,09b80fc74e23d128,kit5k:2991,"J'ai été avocat pendant 28 ans et Garde des Sceaux pendant 28 jours. Si je suis le seul ministre de la Justice à ne pas avoir commis d'erreur, c'est parce que je n'ai pas eu le temps.",Nande/Kinande,"Monabya Musosi omo birimo makumi abiri nomunane nomubik'akathébhê oko biro makumiabiri nomunane. Namo nyine omulembya weritw'ebinywa oyutakolire olubanza, kundi mo nyiteta hira ndami yeri kolakyo.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,edc09eb2812491a2,kit5k:2992,"Nos conceptions de l'ouvrier-créateur, de quelque religion qu'elles nous viennent, sont bien les inventions les plus médiocres, les plus stupides, les plus inacceptables sorties du cerveau apeuré des créatures.",Nande/Kinande,"Ehakili syetu syeri bughatuti oyowakuhanjika anemukuosondya, ngamb'isyahwa, shika leta obulinga bu tsweka, sikiuwene.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,c58e6cf68e191a04,kit5k:2993,"« Vous n’êtes pas mariés, avec ta copine ? » « Bien sûr que non. » « Ah bon ? Je croyais que si. »",Nande/Kinande,"« Simuli mwalunga, kwe iwe nomwanzi waghu? » « Iyehe. » «Uwessa ? Ngabya ngalengekanaya nyiti mwalungire. »",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,a650d3a3f9538513,kit5k:2994,Le chirurgien m'a convaincu de subir une opération de transplantation.,Nande/Kinande,"Omunganga mwaka ni bwira ati bani thule, naye monga ligha.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,32ea5e4da956b5bd,kit5k:2995,"Femme, vent, temps et fortune se changent comme la lune.",Nande/Kinande,"Omukali, erihúnga, endambi, endúndi bika binduka ngomughenda.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,d6981d5398fab915,kit5k:2996,Je vous connais suffisamment bien pour savoir que vous n'aviez pas vraiment l'intention de sortir avec Hugo.,Nande/Kinande,"Nyi kwashi buli, ninasi ngoko sihutakire eri anzana na Hugo, mobaka kukasakas'okwiye.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,30e306eacfc0f040,kit5k:2997,"Tout à coup il cacha son visage de ses deux mains, et s’enfuit hors de la grotte en répétant avec un accent terrible : « Pas devant moi ! »",Nande/Kinande,"Aho naho mwabis'obusu bwiwe omo byala biwe bibiri, ama tibita hali ne libwe aka bugha athi : « Butsir'embere syaghe ! »",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,f571641a98f12cdc,kit5k:2998,J'écris des lettres que je n'envoie jamais.,Nande/Kinande,Nga handika esho nzakano esyo nite tuma.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,fd19b586608638ce,kit5k:2999,Tu es mon joli coeur.,Nande/Kinande,Ughambire nga mutima waye.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,100ae428b5985708,kit5k:3000,Je me rends au cabinet du Docteur Dupont pour qu'il me renouvelle mon ordonnance.,Nande/Kinande,Nama yihuss'eburo y'omúnganga Duponi inya nihawandi mabalya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,62c65ac24a692027,kit5k:3001,"L'entreprise escomptait en fait un léger recul au troisième trimestre, mais a cependant dépassé les attentes et même réalisé un bénéfice.",Nande/Kinande,"Ekithongole mokyabere n'olumbuka lunene omo misi satu yalavire, aliwe mukika labay'ebyo twabya tulindirire.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,9258140f7fa3de30,kit5k:3002,"Miwako, je vous présente Kenny.",Nande/Kinande,"Miwako, ngakunganaya Kenny.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
Nande/Kinande,nnb,Nande (DRC),North Kivu,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-22,0a636a3e14e41f0b,kit5k:3003,"La démocratie, c'est l'écoute des peuples. Le peuple américain a parlé. Sachons, nous aussi, en tirer les conséquences.",Nande/Kinande,"Nobuthabali, nihulikirira ebihanda . Abanya bwamerika mubabugha . Tuminye, itwe, erilusyamo ebialeka.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; attribution required.
