language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1791d32cea5d95b6,1KI.3.9,"Accorde donc à ton serviteur un cœur intelligent pour juger ton peuple, pour discerner le bien du mal! Car qui pourrait juger ton peuple, ce peuple si nombreux?.",Mashi/Shi,"Oshobôze mwambali wâwe abè murhimanya, amanyirhegeka olubaga lwâwe luli ntya, amanyirire aminjà namabî.».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,66d05a7a337eb76d,1KI.4.11,"Le fils dAbinadab avait toute la contrée de Dor. Thaphath, fille de Salomon, était sa femme.",Mashi/Shi,"Bene-Abinadabu ali arhegesire entambirhambi ze Dori; mukâge ye wali Tafata, mwâli wa Salomoni.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,ce3c36bd483f5330,1KI.5.12,"LÉternel donna de la sagesse à Salomon, comme il le lui avait promis. Et il y eut paix entre Hiram et Salomon, et ils firent alliance ensemble.",Mashi/Shi,Salomoni asinga migani bihumbi birhanu anayandika enyimbo zamahano; zahika oku cihumbi nirhanu.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,d05a908b79180c44,1KI.6.31,"Il fit à lentrée du sanctuaire une porte à deux battants, de bois dolivier sauvage; lencadrement avec les poteaux équivalait à un cinquième du mur.",Mashi/Shi,"Aha muhango gwaho hatagatîfu bwenêne, ahiraho nyumvi ibirhi zakazâgiyîguka caligumîza, zàli za mishahi yemuzirhu. Ebyali bizungulusire olwo lumvi kuguma nemitungo yalo, byoshi byasimikira omu cirhebo ca karhanu.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,40aa0d6344456647,1KI.7.12,"La grande cour avait dans tout son circuit trois rangées de pierres de taille et une rangée de poutres de cèdre, comme le parvis intérieur de la maison de lÉternel, et comme le portique de la maison.",Mashi/Shi,"Oku côgo comu muhanda gwâge, mwâli nkere isharhu za mabuye marhendêze nolukere lwemirhi yesedre, kuguma nomuhanda gwomu ndalâlà yaka-Nyamuzinda kuguma nomuhango munene.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,f24a2415dc87aea8,1KI.7.39,"Il plaça cinq bases sur le côté droit de la maison, et cinq bases sur le côté gauche de la maison; et il plaça la mer du côté droit de la maison, au sud-est.",Mashi/Shi,"Oku ali azisimisire kwoku: irhanu olunda lwekulyo kwenyumpa, zindi irhanu olunda lwekumosho kwenyumpa, nalwo olwôgero lwajà ekarhî kekulyo nebushoshôkero bwizûba.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,7ccb312b72604a64,1KI.7.7,"Il fit le portique du trône, où il rendait la justice, le portique du jugement; et il le couvrit de cèdre, depuis le sol jusquau plafond.",Mashi/Shi,"Ayûbaka olulenga aha ntebe yâge yobwâmi emunda bakazâgitwîra emmanja, mwo muderhwa «omu kemmanja», koshi akayûbaka nesedre zonène kurhenga oku idaho kujenyanya.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1a64b2dc9c54f88a,1KI.8.14,"Le roi tourna son visage, et bénit toute lassemblée dIsraël; et toute lassemblée dIsraël était debout.",Mashi/Shi,"Enyuma lyokwo, mwâmi anacihindamukira olubaga lwa bene Israheli loshi alugisha; bene Israheli boshi balibadêsire ahôla.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,5ef57dd3f16e6b63,1KI.8.31,"Si quelquun pèche contre son prochain et quon lui impose un serment pour le faire jurer, et sil vient jurer devant ton autel, dans cette maison.",Mashi/Shi,"Owankanajirira mwene wâbo kubî, nerhi ankamusêza mpu ayîshe acîgashe, akanayisha alicîgashira embere zoluhêrero lwâwe munôla ka-Nyamuzinda.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,01651ae51b69b976,1KI.8.35,"Quand le ciel sera fermé et quil ny aura point de pluie, à cause de leurs péchés contre toi, sils prient dans ce lieu et rendent gloire à ton nom, et sils se détournent de leurs péchés, parce que tu les auras châtiés.",Mashi/Shi,"Yâgirwa erhi amalunga gankazibâla, enkuba ehirigirhe ebwa kubà bakujirire okubî bakanayîshisengerera muli enôla nyumpa bakakuza izîno lyâwe, bakanaleka enôla byâbo muli kulya obahanyire.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,15f69debb8e76208,1KI.8.54,"Lorsque Salomon eut achevé dadresser à lÉternel toute cette prière et cette supplication, il se leva de devant lautel de lÉternel, où il était agenouillé, les mains étendues vers le ciel.",Mashi/Shi,"Salomoni erhi ayûsa okushenga nokusengera ebyôla byoshi, ayimuka ha lya ali afukamire aha mbêre zoluhêrero lwa Nyakasane anayinamulira amabo ko enyanya.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,fbd2f78c1dd585e8,1KI.9.4,"Et toi, si tu marches en ma présence comme a marché David, ton père, avec sincérité de cœur et avec droiture, faisant tout ce que je tai commandé, si tu observes mes lois et mes ordonnances.",Mashi/Shi,"Nâwe okagigenda bwinjà embere zâni nka kulya sho Daudi anali ayôsire nomurhima mwimâna, omurhima mushinganyanya okanakajira nkoku nakurhegeka kwoshi, okanashimba amarhegeko gâni nobulonza bwâni.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,66b6b866114af3c2,1PE.1.25,mais la parole du Seigneur demeure éternellement. Et cette parole est celle qui vous a été annoncée par lÉvangile.,Mashi/Shi,Olwo Luderho lwa Nyakasane lwensiku namango lwo mwayigîrizîbwe omu Myanzi yAkalembe.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,c250143bd50f2d97,1PE.1.3,"Béni soit Dieu, le Père de notre Seigneur Jésus-Christ, qui, selon sa grande miséricorde, nous a régénérés, pour une espérance vivante, par la résurrection de Jésus-Christ dentre les morts.",Mashi/Shi,"Ayâgirwe Nyamuzinda, îshe wa Nnawîrhu Yezu Kristu! Omu lukogo lwâge lunji, àrhubusire buhyâhya, arhuhà obulangâlire bulêrha obuzîne, erhi afûla Yezu Kristu omu bafîre.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,d8cedb2fb4e5cfea,1PE.2.14,soit aux gouverneurs comme envoyés par lui pour punir les malfaiteurs et pour approuver les gens de bien.,Mashi/Shi,"akabà barhambo, bulya barhumirwe naye, mpu bahane ababî banakunge abajira aminjà.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,07ad0d52b161bedd,1PE.2.19,"Car cest une grâce que de supporter des afflictions par motif de conscience envers Dieu, quand on souffre injustement.",Mashi/Shi,"Bulya guli mugisho, okulembera amalibuko omuntu arhakwânîni erhi Nyamuzinda orhuma.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,573ae13670670087,1PE.3.21,"Cette eau était une figure du baptême, qui nest pas la purification des souillures du corps, mais lengagement dune bonne conscience envers Dieu, et qui maintenant vous sauve, vous aussi, par la résurrection de Jésus-Christ.",Mashi/Shi,"A­gwo mîshi lwàli lwîganyo lwobubatizo bummuciza bunôla ninyu, arhali omu kurhenza izinga lyomubiri, ci omu kushenga Nnâmahanga nomurhima gucîre, obufûke bwa Yezu Kristu burhumire;.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,9a017795c1132354,1PE.5.1,"Voici les exhortations que jadresse aux anciens qui sont parmi vous, moi ancien comme eux, témoin des souffrances de Christ, et participant de la gloire qui doit être manifestée:.",Mashi/Shi,"Abagula bali muli mwe, alagi ihano mbahire, nie mugula akabo, nie na câliho camababale ga Kristu, nie nanayishishangira irenge lyânabonekane .",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,31b83c79cd859101,1SA.1.11,"Elle fit un vœu, en disant: Éternel des armées! Si tu daignes regarder laffliction de ta servante, si tu te souviens de moi et noublies point ta servante, et si tu donnes à ta servante un enfant mâle, je le consacrerai à lÉternel pour tous les jours de sa vie, et le rasoir ne passera point sur sa tête.",Mashi/Shi,"Alaganya Nyamubâho, erhi: Ewe Mwâmi wigulu lyoshi, okalola omungo gwa mwambalikazi wâwe, onakengere, orhaciyibagiri mwambalikazi wâwe, omu kumushobôza omwânarhabana, ntyo nanamurherekêra Nyamubâho ensiku zoshi zobuzîne bwâge, ciru nolugembe lurhakagera okwirhwe lyâge ciru neliguma.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,282cfcdc68c65f23,1SA.1.2,"Il avait deux femmes, dont lune sappelait Anne, et lautre Peninna; Peninna avait des enfants, mais Anne nen avait point.",Mashi/Shi,"Aligwêrhe bakazi babirhi: muguma ye wali Ana, owundi erhi ye Penina, Penina aligwêrhe abâna, ci Ana yêhe arhalibagwêrhe.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,b5665bab1e68797e,1SA.10.10,"Lorsquils arrivèrent à Guibea, voici, une troupe de prophètes vint à sa rencontre. Lesprit de Dieu le saisit, et il prophétisa au milieu deux.",Mashi/Shi,"Erhi bahika aha Gibeya, omurhwe gwabalêbi gwafunûnukira kuli ye, omûka gwa Lungwè gwamurhûla kwo, naye arhondêra okulêba haguma nabo.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,3428a3c8881aff46,1SA.10.24,Samuel dit à tout le peuple: Voyez-vous celui que lÉternel a choisi? Il ny a personne dans tout le peuple qui soit semblable à lui. Et tout le peuple poussa les cris de: Vive le roi!.,Mashi/Shi,"Samweli abwîra olubaga, erhi: «Ka mubwîne oyu Lungwè acîshozire? Omu lubaga loshi murhali owundi oli nka ye.» Olubaga lwoshi lwanacibanda orhuhababo, mpu: «Mwâmi aganze anagandaze!».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,7bdfb670300625e4,1SA.10.25,"Samuel fit alors connaître au peuple le droit de la royauté, et il lécrivit dans un livre, quil déposa devant lÉternel. Puis il renvoya tout le peuple, chacun chez soi.",Mashi/Shi,"Okubundi obwôla, Samweli anacibwîra olubaga olwoyôla Mwâmi wayishibayîmamwo, ayandika galya mahashe gâge omu citabu, anacidekereza embere za Nyamubâho, okubundi Samweli abwîra olubaga oku lwanashubûkaga.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,6fa2b0d6d91ef33a,1SA.11.2,"Mais Nachasch, lAmmonite, leur répondit: Je traiterai avec vous à la condition que je vous crève à tous lœil droit, et que jimprime ainsi un opprobre sur tout Israël.",Mashi/Shi,"Ci kwônene go mango olya muamoniti Nahashi abashuzize, erhi: «Alagi okwarhuma rhwanywâna rhweshi na ninyu: Muleke njè namurhomola mweshi ngasi muguma isù lyekulyo na ntyo Israheli yêshi enshonyi zimubumbe».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,d89f5f4d53c769af,1SA.12.16,"Attendez encore ici, et voyez le prodige que lÉternel va opérer sous vos yeux.",Mashi/Shi,"Murhangibera ahâla buno, lyo mubona ecirhangâzo Lungwè ajira omu masù ginyu.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1d53b951cc2a8bc4,1SA.14.27,"Jonathan ignorait le serment que son père avait fait faire au peuple; il avança le bout du bâton quil avait à la main, le plongea dans un rayon de miel, et ramena la main à la bouche; et ses yeux furent éclaircis.",Mashi/Shi,"Ci kwônene Yônatani arhamanyaga amango îshe Saulu agashaga olubaga. Ayêrekeza irhwêrhwè lyakarhi, ali afumbasire, alifunda omu cigukulu cobûci ahêka okuboko kwâge ebwa kanwa, amasù gâge gashubizibûka.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,4ed36cc895a3da07,1SA.14.30,"Certes, si le peuple avait aujourdhui mangé du butin quil a trouvé chez ses ennemis, la défaite des Philistins naurait-elle pas été plus grande?.",Mashi/Shi,"Aye! olubaga lucilyage ene oku munyago rhwanyagaga abashombanyi, kokuhimwa kwAbafilistini kurhali kwabà kunene mwolu lusiku?».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,75a2f071d73e13cd,1SA.14.40,"Il dit à tout Israël: Mettez-vous dun côté; et moi et Jonathan, mon fils, nous serons de lautre. Et le peuple dit à Saül: Fais ce qui te semblera bon.",Mashi/Shi,"Saulu anacibwîra olubaga erhi: «Mwoyo mujè lunda luguma, na nâni rhweshi na mugala wâni Yônatani rhwajà olundi lunda». Olubaga lwanacishuza mpu: «Oku obwîne kuli kwinjà rhwakujira».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1624b5ba7b84a6c3,1SA.15.22,"Samuel dit: LÉternel trouve-t-il du plaisir dans les holocaustes et les sacrifices, comme dans lobéissance à la voix de lÉternel? Voici, lobéissance vaut mieux que les sacrifices, et lobservation de sa parole vaut mieux que la graisse des béliers.",Mashi/Shi,"Samweli anacimushuza, erhi: «Ka omanyire mpu okubâga nokurherekêra kulushire okuyumva nokushimba izù lya Nyamubâho? Okurhumikira kwo kukulu aha kurherekêra, okurhega amarhwîri kulushire amashushi gengandabuzi.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,895810239e11cd95,1SA.15.26,"Samuel dit à Saül: Je ne retournerai point avec toi; car tu as rejeté la parole de lÉternel, et lÉternel te rejette, afin que tu ne sois plus roi sur Israël.",Mashi/Shi,"Samweli ashuza Saulu, erhi: «Ntagaluke rhwembi, bulya wagayaguzize akanwa ka Nyamubâho, naye akola akukuzire okubà mwâmi , orhaciri mwâmi wIsraheli».",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1471a304161dab4a,1SA.17.17,"Isaï dit à David, son fils: Prends pour tes frères cet épha de grain rôti et ces dix pains, et cours au camp vers tes frères;.",Mashi/Shi,"Yese anacibwîra omugala Daudi, erhi: «Hêkera bakulu bâwe oyo nnamâha wengano nkalange neyîra migati ikumi, okanye oyishegule bakulu bâwe okwôla lugerêro.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,8e7bde2abc0a52d7,1SA.17.3,"Les Philistins étaient vers la montagne dun côté, et Israël était vers la montagne de lautre côté: la vallée les séparait.",Mashi/Shi,"Abafilistini badêka ishiriza liguma oku ntondo nabo bene Israheli badêka oku ntondo yerindi ishiriza, akabanda kabaja ekarhî.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,08f989d6ccaec7a4,1SA.17.40,"Il prit en main son bâton, choisit dans le torrent cinq pierres polies, et les mit dans sa gibecière de berger et dans sa poche. Puis, sa fronde à la main, il savança contre le Philistin.",Mashi/Shi,"Daudi afumbarha akarhi kâge, akanya ajà omu lwîshi, arhôlamwo rhubuye rhurhanu rhwa nshangabuye arhuyômeka omu nshoho yâge ahagarhira nka ayâbula, gwo gwaligi nka murhana gwâge; afumharha muzâreti gwâge, akulikira olya mufilistini.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,8daed2d86509eae3,1SA.17.48,"Aussitôt que le Philistin se mit en mouvement pour marcher au-devant de David, David courut sur le champ de bataille à la rencontre du Philistin.",Mashi/Shi,"Olya mufilistini ashigalika , ayisha afulêkera Daudi, naye Daudi alibirhira duba ebwa bigamba, anayisha abwandira akola ajilwîsa olya mufilistini.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,eef8f864b8046c44,1SA.18.28,"Saül vit et comprit que lÉternel était avec David; et Mical, sa fille, aimait David.",Mashi/Shi,Saulu abona anayumva oku Nyamubâho ali haguma na Daudi; naye Mikala mwâli wa Saulu azigira Daudi bwenêne.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,95ef7e01b9c35be7,1SA.19.23,"Et il se dirigea vers Najoth, près de Rama. Lesprit de Dieu fut aussi sur lui; et Saül continua son chemin en prophétisant, jusquà son arrivée à Najoth, près de Rama.",Mashi/Shi,Anacilîkûla akanya ajà e Nayoti omu Rama. Naye omûka gwa Lungwè gwamurhulakwo arhondêra ajà eyi neyi analêba kuhika alinda ajà aha Nawiti omu Rama.,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,67a939bc65108338,1SA.19.3,"Je sortirai et je me tiendrai à côté de mon père dans le champ où tu seras; je parlerai de toi à mon père, je verrai ce quil dira, et je te le rapporterai.",Mashi/Shi,Niono nahuluka nshimbe larha omu cirhwa erya munda ocîfulisire. Nayisha nâganîza larha ebikuyêrekîre nyumve bici bihali na buzinda nanayishikumanyîsa».,verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,dcd3ecc4c5949ce9,1SA.2.11,"Elkana sen alla dans sa maison à Rama, et lenfant fut au service de lÉternel devant le sacrificateur Éli.",Mashi/Shi,"Elkana anacilîkûla agaluka e Rama, ci omwâna yêhe ayôrha haguma na Eli mpu akakolera Nyamubâho. Bagala ba Eli.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,c5b2bb7da5ebdcf4,1SA.2.27,"Un homme de Dieu vint auprès dÉli, et lui dit: Ainsi parle lÉternel: Ne me suis-je pas révélé à la maison de ton père, lorsquils étaient en Égypte dans la maison de Pharaon?.",Mashi/Shi,"Mwambali wa Lungwè, muguma ayisha emwa Eli anamubwîra erhi: «Yumva oku Lungwè adesire erhi: Kworhamanyiri oku nacimanyîsize enyumpa yinyu, amango bali e Mîsiri, bajà ba mwâmi Faraoni mwâmi we Mîsiri.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,bf72417f74878ef9,1SA.2.31,"Voici, le temps arrive où je retrancherai ton bras et le bras de la maison de ton père, en sorte quil ny aura plus de vieillard dans ta maison.",Mashi/Shi,"Yumvagya: Ensiku ziyîruka nâtwâmwo okuboko kwâwe, nobuhashe bwenyumpa ya sho, kuhika habulikane omushosi omu nyumpa yâwe.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,c0dded9a055ef0d3,1SA.2.5,"Ceux qui étaient rassasiés se louent pour du pain, Et ceux qui étaient affamés se reposent; Même la stérile enfante sept fois, Et celle qui avait beaucoup denfants est flétrie.",Mashi/Shi,"Abacikungiyigurha, bakola bajà balimya lyo babona ecibalya, nabashalye barhacigwâsirwi okulimya ebiryo. Engumba yabusire kali nda oku nyalumburhamburha alungumarhirwa.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
Mashi/Shi,shr,Mashi (DRC),South Kivu,BIBLIYA NTAGATIFU OMU MASHI / French Louis Segond 1910,https://ebible.org/find/details.php?id=shr,2026-08-22,1aa8bb21f62960f7,1SA.20.34,"Il se leva de table dans une ardente colère, et ne participa point au repas le second jour de la nouvelle lune; car il était affligé à cause de David, parce que son père lavait outragé.",Mashi/Shi,"Yônatani ayimuka kulya cîbo analubire bwenêne, arhalyaga cici mwolwo lusiku lwa kabirhi lwokubaluka kwomwêzi; necarhumaga kwàli kufà Daudi mungo, bulya îshe akola amuhigire.",verse,religious,CC BY 4.0,verified_source,,Authentic open Mashi source retained as supplied; deterministic Eastern-track sample.
