verse_key,version_id,lang_code,text
JDG.1.27,93,fr,"Manassé ne chassa point les habitants de Beth-Schean et des villes de son ressort, de Thaanac et des villes de son ressort, de Dor et des villes de son ressort, de Jibleam et des villes de son ressort, de Meguiddo et des villes de son ressort; et les Cananéens voulurent rester dans ce pays."
JDG.1.28,93,fr,"LorsquIsraël fut assez fort, il assujettit les Cananéens à un tribut, mais il ne les chassa point."
JDG.1.29,93,fr,"Éphraïm ne chassa point les Cananéens qui habitaient à Guézer, et les Cananéens habitèrent au milieu dÉphraïm à Guézer."
JDG.1.30,93,fr,"Zabulon ne chassa point les habitants de Kitron, ni les habitants de Nahalol; et les Cananéens habitèrent au milieu de Zabulon, mais ils furent assujettis à un tribut."
JDG.1.31,93,fr,"Aser ne chassa point les habitants dAcco, ni les habitants de Sidon, ni ceux dAchlal, dAczib, de Helba, dAphik et de Rehob;."
JDG.1.32,93,fr,"et les Asérites habitèrent au milieu des Cananéens, habitants du pays, car ils ne les chassèrent point."
JDG.1.33,93,fr,"Nephthali ne chassa point les habitants de Beth-Schémesch, ni les habitants de Beth-Anath, et il habita au milieu des Cananéens, habitants du pays, mais les habitants de Beth-Schémesch et de Beth-Anath furent assujettis à un tribut."
JDG.1.34,93,fr,"Les Amoréens repoussèrent dans la montagne les fils de Dan, et ne les laissèrent pas descendre dans la plaine."
JDG.1.35,93,fr,"Les Amoréens voulurent rester à Har-Hérès, à Ajalon et à Schaalbim; mais la main de la maison de Joseph sappesantit sur eux, et ils furent assujettis à un tribut."
JDG.1.36,93,fr,"Le territoire des Amoréens sétendait depuis la montée dAkrabbim, depuis Séla, et en dessus."
JOS.24.1,93,fr,"Josué assembla toutes les tribus dIsraël à Sichem, et il convoqua les anciens dIsraël, ses chefs, ses juges et ses officiers. Et ils se présentèrent devant Dieu."
JOS.24.2,93,fr,"Josué dit à tout le peuple: Ainsi parle lÉternel, le Dieu dIsraël: Vos pères, Térach, père dAbraham et père de Nachor, habitaient anciennement de lautre côté du fleuve, et ils servaient dautres dieux."
JOS.24.3,93,fr,"Je pris votre père Abraham de lautre côté du fleuve, et je lui fis parcourir tout le pays de Canaan; je multipliai sa postérité, et je lui donnai Isaac."
JOS.24.4,93,fr,"Je donnai à Isaac Jacob et Ésaü, et je donnai en propriété à Ésaü la montagne de Séir, mais Jacob et ses fils descendirent en Égypte."
JOS.24.5,93,fr,"Jenvoyai Moïse et Aaron, et je frappai lÉgypte par les prodiges que jopérai au milieu delle; puis je vous en fis sortir."
JOS.24.6,93,fr,"Je fis sortir vos pères de lÉgypte, et vous arrivâtes à la mer. Les Égyptiens poursuivirent vos pères jusquà la mer Rouge, avec des chars et des cavaliers."
JOS.24.7,93,fr,"Vos pères crièrent à lÉternel. Et lÉternel mit des ténèbres entre vous et les Égyptiens, il ramena sur eux la mer, et elle les couvrit. Vos yeux ont vu ce que jai fait aux Égyptiens. Et vous restâtes longtemps dans le désert."
JOS.24.8,93,fr,"Je vous conduisis dans le pays des Amoréens, qui habitaient de lautre côté du Jourdain, et ils combattirent contre vous. Je les livrai entre vos mains; vous prîtes possession de leur pays, et je les détruisis devant vous."
JOS.24.9,93,fr,"Balak, fils de Tsippor, roi de Moab, se leva et combattit Israël. Il fit appeler Balaam, fils de Beor, pour quil vous maudît."
JOS.24.10,93,fr,"Mais je ne voulus point écouter Balaam; il vous bénit, et je vous délivrai de la main de Balak."
JOS.24.11,93,fr,"Vous passâtes le Jourdain, et vous arrivâtes à Jéricho. Les habitants de Jéricho combattirent contre vous, les Amoréens, les Phéréziens, les Cananéens, les Héthiens, les Guirgasiens, les Héviens et les Jébusiens. Je les livrai entre vos mains."
JOS.24.12,93,fr,"et jenvoyai devant vous les frelons, qui les chassèrent loin de votre face, comme les deux rois des Amoréens: ce ne fut ni par ton épée, ni par ton arc."
JOS.24.13,93,fr,"Je vous donnai un pays que vous naviez point cultivé, des villes que vous naviez point bâties et que vous habitez, des vignes et des oliviers que vous naviez point plantés et qui vous servent de nourriture."
JOS.24.14,93,fr,"Maintenant, craignez lÉternel, et servez-le avec intégrité et fidélité. Faites disparaître les dieux quont servis vos pères de lautre côté du fleuve et en Égypte, et servez lÉternel."
JOS.24.15,93,fr,"Et si vous ne trouvez pas bon de servir lÉternel, choisissez aujourdhui qui vous voulez servir, ou les dieux que servaient vos pères au-delà du fleuve, ou les dieux des Amoréens dans le pays desquels vous habitez. Moi et ma maison, nous servirons lÉternel."
JOS.24.16,93,fr,"Le peuple répondit, et dit: Loin de nous la pensée dabandonner lÉternel, et de servir dautres dieux!."
JOS.24.17,93,fr,"Car lÉternel est notre Dieu; cest lui qui nous a fait sortir du pays dÉgypte, de la maison de servitude, nous et nos pères; cest lui qui a opéré sous nos yeux ces grands prodiges, et qui nous a gardés pendant toute la route que nous avons suivie et parmi tous les peuples au milieu desquels nous avons passé."
JOS.24.18,93,fr,"Il a chassé devant nous tous les peuples, et les Amoréens qui habitaient ce pays. Nous aussi, nous servirons lÉternel, car il est notre Dieu."
JOS.24.19,93,fr,"Josué dit au peuple: Vous naurez pas la force de servir lÉternel, car cest un Dieu saint, cest un Dieu jaloux; il ne pardonnera point vos transgressions et vos péchés."
JOS.24.20,93,fr,"Lorsque vous abandonnerez lÉternel et que vous servirez des dieux étrangers, il reviendra vous faire du mal, et il vous consumera après vous avoir fait du bien."
JOS.24.21,93,fr,Le peuple dit à Josué: Non! Car nous servirons lÉternel.
JOS.24.22,93,fr,Josué dit au peuple: Vous êtes témoins contre vous-mêmes que cest vous qui avez choisi lÉternel pour le servir. Ils répondirent: Nous en sommes témoins.
JOS.24.23,93,fr,"Otez donc les dieux étrangers qui sont au milieu de vous, et tournez votre cœur vers lÉternel, le Dieu dIsraël."
JOS.24.24,93,fr,"Et le peuple dit à Josué: Nous servirons lÉternel, notre Dieu, et nous obéirons à sa voix."
JOS.24.25,93,fr,"Josué fit en ce jour une alliance avec le peuple, et lui donna des lois et des ordonnances, à Sichem."
JOS.24.26,93,fr,"Josué écrivit ces choses dans le livre de la loi de Dieu. Il prit une grande pierre, quil dressa là sous le chêne qui était dans le lieu consacré à lÉternel."
JOS.24.27,93,fr,"Et Josué dit à tout le peuple: Voici, cette pierre servira de témoin contre nous, car elle a entendu toutes les paroles que lÉternel nous a dites; elle servira de témoin contre vous, afin que vous ne soyez pas infidèles à votre Dieu."
JOS.24.28,93,fr,"Puis Josué renvoya le peuple, chacun dans son héritage."
JOS.24.29,93,fr,"Après ces choses, Josué, fils de Nun, serviteur de lÉternel, mourut, âgé de cent dix ans."
JOS.24.30,93,fr,"On lensevelit dans le territoire quil avait eu en partage, à Thimnath-Sérach, dans la montagne dÉphraïm, au nord de la montagne de Gaasch."
JOS.24.31,93,fr,"Israël servit lÉternel pendant toute la vie de Josué, et pendant toute la vie des anciens qui survécurent à Josué et qui connaissaient tout ce que lÉternel avait fait en faveur dIsraël."
JOS.24.32,93,fr,"Les os de Joseph, que les enfants dIsraël avaient rapportés dÉgypte, furent enterrés à Sichem, dans la portion du champ que Jacob avait achetée des fils de Hamor, père de Sichem, pour cent kesita, et qui appartint à lhéritage des fils de Joseph."
JOS.24.33,93,fr,"Éléazar, fils dAaron, mourut, et on lenterra à Guibeath-Phinées, qui avait été donnée à son fils Phinées, dans la montagne dÉphraïm."
JDG.2.1,93,fr,"Un envoyé de lÉternel monta de Guilgal à Bokim, et dit: Je vous ai fait monter hors dÉgypte, et je vous ai amenés dans le pays que jai juré à vos pères de vous donner. Jai dit: Jamais je ne romprai mon alliance avec vous;."
JDG.2.2,93,fr,"et vous, vous ne traiterez point alliance avec les habitants de ce pays, vous renverserez leurs autels. Mais vous navez point obéi à ma voix. Pourquoi avez-vous fait cela?."
JDG.2.3,93,fr,"Jai dit alors: Je ne les chasserai point devant vous; mais ils seront à vos côtés, et leurs dieux vous seront un piège."
JDG.2.4,93,fr,"Lorsque lenvoyé de lÉternel eut dit ces paroles à tous les enfants dIsraël, le peuple éleva la voix et pleura."
JDG.2.5,93,fr,"Ils donnèrent à ce lieu le nom de Bokim, et ils y offrirent des sacrifices à lÉternel."
JDG.2.6,93,fr,"Josué renvoya le peuple, et les enfants dIsraël allèrent chacun dans son héritage pour prendre possession du pays."
JDG.2.7,93,fr,"Le peuple servit lÉternel pendant toute la vie de Josué, et pendant toute la vie des anciens qui survécurent à Josué et qui avaient vu toutes les grandes choses que lÉternel avait faites en faveur dIsraël."
JDG.2.8,93,fr,"Josué, fils de Nun, serviteur de lÉternel, mourut âgé de cent dix ans."
JDG.2.9,93,fr,"On lensevelit dans le territoire quil avait eu en partage, à Thimnath-Hérès, dans la montagne dÉphraïm, au nord de la montagne de Gaasch."
JDG.2.10,93,fr,"Toute cette génération fut recueillie auprès de ses pères, et il séleva après elle une autre génération, qui ne connaissait point lÉternel, ni ce quil avait fait en faveur dIsraël."
JDG.2.11,93,fr,"Les enfants dIsraël firent alors ce qui déplaît à lÉternel, et ils servirent les Baals."
JDG.2.12,93,fr,"Ils abandonnèrent lÉternel, le Dieu de leurs pères, qui les avait fait sortir du pays dÉgypte, et ils allèrent après dautres dieux dentre les dieux des peuples qui les entouraient; ils se prosternèrent devant eux, et ils irritèrent lÉternel."
JDG.2.13,93,fr,"Ils abandonnèrent lÉternel, et ils servirent Baal et les Astartés."
JDG.2.14,93,fr,"La colère de lÉternel senflamma contre Israël. Il les livra entre les mains de pillards qui les pillèrent, il les vendit entre les mains de leurs ennemis dalentour, et ils ne purent plus résister à leurs ennemis."
JDG.2.15,93,fr,"Partout où ils allaient, la main de lÉternel était contre eux pour leur faire du mal, comme lÉternel lavait dit, comme lÉternel le leur avait juré. Ils furent ainsi dans une grande détresse."
JDG.2.16,93,fr,"LÉternel suscita des juges, afin quils les délivrassent de la main de ceux qui les pillaient."
JDG.2.17,93,fr,"Mais ils nécoutèrent pas même leurs juges, car ils se prostituèrent à dautres dieux, se prosternèrent devant eux. Ils se détournèrent promptement de la voie quavaient suivie leurs pères, et ils nobéirent point comme eux aux commandements de lÉternel."
JDG.2.18,93,fr,"Lorsque lÉternel leur suscitait des juges, lÉternel était avec le juge, et il les délivrait de la main de leurs ennemis pendant toute la vie du juge; car lÉternel avait pitié de leurs gémissements contre ceux qui les opprimaient et les tourmentaient."
JDG.2.19,93,fr,"Mais, à la mort du juge, ils se corrompaient de nouveau plus que leurs pères, en allant après dautres dieux pour les servir et se prosterner devant eux, et ils persévéraient dans la même conduite et le même endurcissement."
JDG.2.20,93,fr,"Alors la colère de lÉternel senflamma contre Israël, et il dit: Puisque cette nation a transgressé mon alliance que javais prescrite à ses pères, et puisquils nont point obéi à ma voix."
JDG.2.21,93,fr,je ne chasserai plus devant eux aucune des nations que Josué laissa quand il mourut.
JDG.2.22,93,fr,"Cest ainsi que je mettrai par elles Israël à lépreuve, pour savoir sils prendront garde ou non de suivre la voie de lÉternel, comme leurs pères y ont pris garde."
JDG.2.23,93,fr,"Et lÉternel laissa en repos ces nations quil navait pas livrées entre les mains de Josué, et il ne se hâta point de les chasser."
JDG.4.1,93,fr,"Les enfants dIsraël firent encore ce qui déplaît à lÉternel, après quÉhud fut mort."
JDG.4.2,93,fr,"Et lÉternel les vendit entre les mains de Jabin, roi de Canaan, qui régnait à Hatsor. Le chef de son armée était Sisera, et habitait à Haroscheth-Goïm."
JDG.4.3,93,fr,"Les enfants dIsraël crièrent à lÉternel, car Jabin avait neuf cents chars de fer, et il opprimait avec violence les enfants dIsraël depuis vingt ans."
JDG.4.4,93,fr,"Dans ce temps-là, Débora, prophétesse, femme de Lappidoth, était juge en Israël."
JDG.4.5,93,fr,"Elle siégeait sous le palmier de Débora, entre Rama et Béthel, dans la montagne dÉphraïm; et les enfants dIsraël montaient vers elle pour être jugés."
JDG.4.6,93,fr,"Elle envoya appeler Barak, fils dAbinoam, de Kédesch-Nephthali, et elle lui dit: Nest-ce pas lordre qua donné lÉternel, le Dieu dIsraël? Va, dirige-toi sur le mont Thabor, et prends avec toi dix mille hommes des enfants de Nephthali et des enfants de Zabulon;."
JDG.4.7,93,fr,"jattirerai vers toi, au torrent de Kison, Sisera, chef de larmée de Jabin, avec ses chars et ses troupes, et je le livrerai entre tes mains."
JDG.4.8,93,fr,"Barak lui dit: Si tu viens avec moi, jirai; mais si tu ne viens pas avec moi, je nirai pas."
JDG.4.9,93,fr,"Elle répondit: Jirai bien avec toi; mais tu nauras point de gloire sur la voie où tu marches, car lÉternel livrera Sisera entre les mains dune femme. Et Débora se leva, et elle se rendit avec Barak à Kédesch."
JDG.4.10,93,fr,"Barak convoqua Zabulon et Nephthali à Kédesch; dix mille hommes marchèrent à sa suite, et Débora partit avec lui."
JDG.4.11,93,fr,"Héber, le Kénien, sétait séparé des Kéniens, des fils de Hobab, beau-père de Moïse, et il avait dressé sa tente jusquau chêne de Tsaannaïm, près de Kédesch."
JDG.4.12,93,fr,"On informa Sisera que Barak, fils dAbinoam, sétait dirigé sur le mont Thabor."
JDG.4.13,93,fr,"Et, depuis Haroscheth-Goïm, Sisera rassembla vers le torrent de Kison tous ses chars, neuf cents chars de fer, et tout le peuple qui était avec lui."
JDG.4.14,93,fr,"Alors Débora dit à Barak: Lève-toi, car voici le jour où lÉternel livre Sisera entre tes mains. LÉternel ne marche-t-il pas devant toi? Et Barak descendit du mont Thabor, ayant dix mille hommes à sa suite."
JDG.4.15,93,fr,"LÉternel mit en déroute devant Barak, par le tranchant de lépée, Sisera, tous ses chars et tout le camp. Sisera descendit de son char, et senfuit à pied."
JDG.4.16,93,fr,"Barak poursuivit les chars et larmée jusquà Haroscheth-Goïm; et toute larmée de Sisera tomba sous le tranchant de lépée, sans quil en restât un seul homme."
JDG.4.17,93,fr,"Sisera se réfugia à pied dans la tente de Jaël, femme de Héber, le Kénien; car il y avait paix entre Jabin, roi de Hatsor, et la maison de Héber, le Kénien."
JDG.4.18,93,fr,"Jaël sortit au-devant de Sisera, et lui dit: Entre, mon seigneur, entre chez moi, ne crains point. Il entra chez elle dans la tente, et elle le cacha sous une couverture."
JDG.4.19,93,fr,"Il lui dit: Donne-moi, je te prie, un peu deau à boire, car jai soif. Elle ouvrit loutre du lait, lui donna à boire, et le couvrit."
JDG.4.20,93,fr,"Il lui dit encore: Tiens-toi à lentrée de la tente, et si lon vient tinterroger en disant: Y a-t-il ici quelquun? Tu répondras: Non."
JDG.4.21,93,fr,"Jaël, femme de Héber, saisit un pieu de la tente, prit en main le marteau, sapprocha de lui doucement, et lui enfonça dans la tempe le pieu, qui pénétra en terre. Il était profondément endormi et accablé de fatigue; et il mourut."
JDG.4.22,93,fr,"Comme Barak poursuivait Sisera, Jaël sortit à sa rencontre et lui dit: Viens, et je te montrerai lhomme que tu cherches. Il entra chez elle, et voici, Sisera était étendu mort, le pieu dans la tempe."
JDG.4.23,93,fr,"En ce jour, Dieu humilia Jabin, roi de Canaan, devant les enfants dIsraël."
JDG.4.24,93,fr,"Et la main des enfants dIsraël sappesantit de plus en plus sur Jabin, roi de Canaan, jusquà ce quils eussent exterminé Jabin, roi de Canaan."
JDG.3.1,93,fr,"Voici les nations que lÉternel laissa pour éprouver par elles Israël, tous ceux qui navaient pas connu toutes les guerres de Canaan."
JDG.3.2,93,fr,"Il voulait seulement que les générations des enfants dIsraël connussent et apprissent la guerre, ceux qui ne lavaient pas connue auparavant."
JDG.3.3,93,fr,"Ces nations étaient: les cinq princes des Philistins, tous les Cananéens, les Sidoniens, et les Héviens qui habitaient la montagne du Liban, depuis la montagne de Baal-Hermon jusquà lentrée de Hamath."
JDG.3.4,93,fr,"Ces nations servirent à mettre Israël à lépreuve, afin que lÉternel sût sils obéiraient aux commandements quil avait prescrits à leurs pères par Moïse."
JDG.3.5,93,fr,"Et les enfants dIsraël habitèrent au milieu des Cananéens, des Héthiens, des Amoréens, des Phéréziens, des Héviens et des Jébusiens;."
JDG.3.6,93,fr,"ils prirent leurs filles pour femmes, ils donnèrent à leurs fils leurs propres filles, et ils servirent leurs dieux."
JDG.3.7,93,fr,"Les enfants dIsraël firent ce qui déplaît à lÉternel, ils oublièrent lÉternel, et ils servirent les Baals et les idoles."
JDG.3.8,93,fr,"La colère de lÉternel senflamma contre Israël, et il les vendit entre les mains de Cuschan-Rischeathaïm, roi de Mésopotamie. Et les enfants dIsraël furent asservis huit ans à Cuschan-Rischeathaïm."
JDG.3.9,93,fr,"Les enfants dIsraël crièrent à lÉternel, et lÉternel leur suscita un libérateur qui les délivra, Othniel, fils de Kenaz, frère cadet de Caleb."
JDG.3.10,93,fr,"Lesprit de lÉternel fut sur lui. Il devint juge en Israël, et il partit pour la guerre. LÉternel livra entre ses mains Cuschan-Rischeathaïm, roi de Mésopotamie, et sa main fut puissante contre Cuschan-Rischeathaïm."
JDG.3.11,93,fr,"Le pays fut en repos pendant quarante ans. Et Othniel, fils de Kenaz, mourut."
JDG.3.12,93,fr,"Les enfants dIsraël firent encore ce qui déplaît à lÉternel; et lÉternel fortifia Églon, roi de Moab, contre Israël, parce quils avaient fait ce qui déplaît à lÉternel."
JDG.3.13,93,fr,"Églon réunit à lui les fils dAmmon et les Amalécites, et il se mit en marche. Il battit Israël, et ils semparèrent de la ville des palmiers."
JDG.3.14,93,fr,"Et les enfants dIsraël furent asservis dix-huit ans à Églon, roi de Moab."
JDG.3.15,93,fr,"Les enfants dIsraël crièrent à lÉternel, et lÉternel leur suscita un libérateur, Éhud, fils de Guéra, Benjamite, qui ne se servait pas de la main droite. Les enfants dIsraël envoyèrent par lui un présent à Églon, roi de Moab."
JDG.3.16,93,fr,"Éhud se fit une épée à deux tranchants, longue dune coudée, et il la ceignit sous ses vêtements, au côté droit."
JDG.3.17,93,fr,"Il offrit le présent à Églon, roi de Moab: or Églon était un homme très gras."
JDG.3.18,93,fr,"Lorsquil eut achevé doffrir le présent, il renvoya les gens qui lavaient apporté."
JDG.3.19,93,fr,"Il revint lui-même depuis les carrières près de Guilgal, et il dit: O roi! Jai quelque chose de secret à te dire. Le roi dit: Silence! Et tous ceux qui étaient auprès de lui sortirent."
JDG.3.20,93,fr,"Éhud laborda comme il était assis seul dans sa chambre dété, et il dit: Jai une parole de Dieu pour toi. Églon se leva de son siège."
JDG.3.21,93,fr,"Alors Éhud avança la main gauche, tira lépée de son côté droit, et la lui enfonça dans le ventre."
JDG.3.22,93,fr,"La poignée même entra après la lame, et la graisse se referma autour de la lame; car il ne retira pas du ventre lépée, qui sortit par derrière."
JDG.3.23,93,fr,"Éhud sortit par le portique, ferma sur lui les portes de la chambre haute, et tira le verrou."
JDG.3.24,93,fr,"Quand il fut sorti, les serviteurs du roi vinrent et regardèrent; et voici, les portes de la chambre haute étaient fermées au verrou. Ils dirent: Sans doute il se couvre les pieds dans la chambre dété."
JDG.3.25,93,fr,"Ils attendirent longtemps; et comme il nouvrait pas les portes de la chambre haute, ils prirent la clé et ouvrirent, et voici, leur maître était mort, étendu par terre."
JDG.3.26,93,fr,"Pendant leurs délais, Éhud prit la fuite, dépassa les carrières, et se sauva à Seïra."
JDG.3.27,93,fr,"Dès quil fut arrivé, il sonna de la trompette dans la montagne dÉphraïm. Les enfants dIsraël descendirent avec lui de la montagne, et il se mit à leur tête."
JDG.3.28,93,fr,"Il leur dit: Suivez-moi, car lÉternel a livré entre vos mains les Moabites, vos ennemis. Ils descendirent après lui, semparèrent des gués du Jourdain vis-à-vis de Moab, et ne laissèrent passer personne."
JDG.3.29,93,fr,"Ils battirent dans ce temps-là environ dix mille hommes de Moab, tous robustes, tous vaillants, et pas un néchappa."
JDG.3.30,93,fr,"En ce jour, Moab fut humilié sous la main dIsraël. Et le pays fut en repos pendant quatre-vingts ans."
JDG.3.31,93,fr,"Après lui, il y eut Schamgar, fils dAnath. Il battit six cents hommes des Philistins avec un aiguillon à bœufs. Et lui aussi fut un libérateur dIsraël."
JDG.5.1,93,fr,"En ce jour-là, Débora chanta ce cantique, avec Barak, fils dAbinoam:."
JDG.5.2,93,fr,"Des chefs se sont mis à la tête du peuple en Israël, Et le peuple sest montré prêt à combattre: Bénissez-en lÉternel!."
JDG.5.3,93,fr,"Rois, écoutez! Princes, prêtez loreille! Je chanterai, oui, je chanterai à lÉternel, Je chanterai à lÉternel, le Dieu dIsraël."
JDG.5.4,93,fr,"O Éternel! Quand tu sortis de Séir, Quand tu tavanças des champs dÉdom, La terre trembla, et les cieux se fondirent Et les nuées se fondirent en eaux;."
JDG.5.5,93,fr,"Les montagnes sébranlèrent devant lÉternel, Ce Sinaï devant lÉternel, le Dieu dIsraël."
JDG.5.6,93,fr,"Au temps de Schamgar, fils dAnath, Au temps de Jaël, les routes étaient abandonnées, Et ceux qui voyageaient prenaient des chemins détournés."
JDG.5.7,93,fr,"Les chefs étaient sans force en Israël, sans force, Quand je me suis levée, moi, Débora, Quand je me suis levée comme une mère en Israël."
JDG.5.8,93,fr,Il avait choisi de nouveaux dieux: Alors la guerre était aux portes; On ne voyait ni bouclier ni lance Chez quarante milliers en Israël.
JDG.5.9,93,fr,"Mon cœur est aux chefs dIsraël, A ceux du peuple qui se sont montrés prêts à combattre. Bénissez lÉternel!."
JDG.5.10,93,fr,"Vous qui montez de blanches ânesses, Vous qui avez pour sièges des tapis, Et vous qui marchez sur la route, chantez!."
JDG.5.11,93,fr,"Que de leur voix les archers, du milieu des abreuvoirs, Célèbrent les bienfaits de lÉternel, Les bienfaits de son conducteur en Israël! Alors le peuple de lÉternel descendit aux portes."
JDG.5.12,93,fr,"Réveille-toi, réveille-toi, Débora! Réveille-toi, réveille-toi, dis un cantique! Lève-toi, Barak, et emmène tes captifs, fils dAbinoam!."
JDG.5.13,93,fr,"Alors un reste du peuple triompha des puissants, LÉternel me donna la victoire sur les héros."
JDG.5.14,93,fr,"DÉphraïm arrivèrent les habitants dAmalek. A ta suite marcha Benjamin parmi ta troupe. De Makir vinrent des chefs, Et de Zabulon des commandants."
JDG.5.15,93,fr,"Les princes dIssacar furent avec Débora, Et Issacar suivit Barak, Il fut envoyé sur ses pas dans la vallée. Près des ruisseaux de Ruben, Grandes furent les résolutions du cœur!."
JDG.5.16,93,fr,"Pourquoi es-tu resté au milieu des étables A écouter le bêlement des troupeaux? Aux ruisseaux de Ruben, Grandes furent les délibérations du cœur!."
JDG.5.17,93,fr,"Galaad au-delà du Jourdain na pas quitté sa demeure. Pourquoi Dan sest-il tenu sur les navires? Aser sest assis sur le rivage de la mer, Et sest reposé dans ses ports."
JDG.5.18,93,fr,"Zabulon est un peuple qui affronta la mort, Et Nephthali de même, Sur les hauteurs des champs."
JDG.5.19,93,fr,"Les rois vinrent, ils combattirent, Alors combattirent les rois de Canaan, A Thaanac, aux eaux de Meguiddo; Ils ne remportèrent nul butin, nul argent."
JDG.5.20,93,fr,"Des cieux on combattit, De leurs sentiers les étoiles combattirent contre Sisera."
JDG.5.21,93,fr,"Le torrent de Kison les a entraînés, Le torrent des anciens temps, le torrent de Kison. Mon âme, foule aux pieds les héros!."
JDG.5.22,93,fr,"Alors les talons des chevaux retentirent, A la fuite, à la fuite précipitée de leurs guerriers."
JDG.5.23,93,fr,"Maudissez Méroz, dit lange de lÉternel, Maudissez, maudissez ses habitants, Car ils ne vinrent pas au secours de lÉternel, Au secours de lÉternel, parmi les hommes vaillants."
JDG.5.24,93,fr,"Bénie soit entre les femmes Jaël, Femme de Héber, le Kénien! Bénie soit-elle entre les femmes qui habitent sous les tentes!."
JDG.5.25,93,fr,"Il demanda de leau, elle a donné du lait, Dans la coupe dhonneur elle a présenté de la crème."
JDG.5.26,93,fr,"Dune main elle a saisi le pieu, Et de sa droite le marteau des travailleurs; Elle a frappé Sisera, lui a fendu la tête, Fracassé et transpercé la tempe."
JDG.5.27,93,fr,"Aux pieds de Jaël il sest affaissé, il est tombé, il sest couché; A ses pieds il sest affaissé, il est tombé; Là où il sest affaissé, là il est tombé sans vie."
JDG.5.28,93,fr,"Par la fenêtre, à travers le treillis, La mère de Sisera regarde, et sécrie: Pourquoi son char tarde-t-il à venir? Pourquoi ses chars vont-ils si lentement?."
JDG.5.29,93,fr,"Les plus sages dentre ses femmes lui répondent, Et elle se répond à elle-même:."
JDG.5.30,93,fr,"Ne trouvent-ils pas du butin? Ne le partagent-ils pas? Une jeune fille, deux jeunes filles par homme, Du butin en vêtements de couleur pour Sisera, Du butin en vêtements de couleur, brodés, Un vêtement de couleur, deux vêtements brodés, Pour le cou du vainqueur."
JDG.5.31,93,fr,"Périssent ainsi tous tes ennemis, ô Éternel! Ceux qui laiment sont comme le soleil, Quand il paraît dans sa force. Le pays fut en repos pendant quarante ans."
JDG.6.1,93,fr,"Les enfants dIsraël firent ce qui déplaît à lÉternel; et lÉternel les livra entre les mains de Madian, pendant sept ans."
JDG.6.2,93,fr,"La main de Madian fut puissante contre Israël. Pour échapper à Madian, les enfants dIsraël se retiraient dans les ravins des montagnes, dans les cavernes et sur les rochers fortifiés."
JDG.6.3,93,fr,"Quand Israël avait semé, Madian montait avec Amalek et les fils de lOrient, et ils marchaient contre lui."
JDG.6.4,93,fr,"Ils campaient en face de lui, détruisaient les productions du pays jusque vers Gaza, et ne laissaient en Israël ni vivres, ni brebis, ni bœufs, ni ânes."
JDG.6.5,93,fr,"Car ils montaient avec leurs troupeaux et leurs tentes, ils arrivaient comme une multitude de sauterelles, ils étaient innombrables, eux et leurs chameaux, et ils venaient dans le pays pour le ravager."
JDG.6.6,93,fr,"Israël fut très malheureux à cause de Madian, et les enfants dIsraël crièrent à lÉternel."
JDG.6.7,93,fr,Lorsque les enfants dIsraël crièrent à lÉternel au sujet de Madian.
JDG.6.8,93,fr,"lÉternel envoya un prophète aux enfants dIsraël. Il leur dit: Ainsi parle lÉternel, le Dieu dIsraël: Je vous ai fait monter dÉgypte, et je vous ai fait sortir de la maison de servitude."
JDG.6.9,93,fr,"Je vous ai délivrés de la main des Égyptiens et de la main de tous ceux qui vous opprimaient; je les ai chassés devant vous, et je vous ai donné leur pays."
JDG.6.10,93,fr,"Je vous ai dit: Je suis lÉternel, votre Dieu; vous ne craindrez point les dieux des Amoréens, dans le pays desquels vous habitez. Mais vous navez point écouté ma voix."
JDG.6.11,93,fr,"Puis vint lange de lÉternel, et il sassit sous le térébinthe dOphra, qui appartenait à Joas, de la famille dAbiézer. Gédéon, son fils, battait du froment au pressoir, pour le mettre à labri de Madian."
JDG.6.12,93,fr,"Lange de lÉternel lui apparut, et lui dit: LÉternel est avec toi, vaillant héros!."
JDG.6.13,93,fr,"Gédéon lui dit: Ah! Mon seigneur, si lÉternel est avec nous, pourquoi toutes ces choses nous sont-elles arrivées? Et où sont tous ces prodiges que nos pères nous racontent, quand ils disent: LÉternel ne nous a-t-il pas fait monter hors dÉgypte? Maintenant lÉternel nous abandonne, et il nous livre entre les mains de Madian!."
JDG.6.14,93,fr,"LÉternel se tourna vers lui, et dit: Va avec cette force que tu as, et délivre Israël de la main de Madian; nest-ce pas moi qui tenvoie?."
JDG.6.15,93,fr,"Gédéon lui dit: Ah! Mon seigneur, avec quoi délivrerai-je Israël? Voici, ma famille est la plus pauvre en Manassé, et je suis le plus petit dans la maison de mon père."
JDG.6.16,93,fr,"LÉternel lui dit: Mais je serai avec toi, et tu battras Madian comme un seul homme."
JDG.6.17,93,fr,"Gédéon lui dit: Si jai trouvé grâce à tes yeux, donne-moi un signe pour montrer que cest toi qui me parles."
JDG.6.18,93,fr,"Ne téloigne point dici jusquà ce que je revienne auprès de toi, que japporte mon offrande, et que je la dépose devant toi. Et lÉternel dit: Je resterai jusquà ce que tu reviennes."
JDG.6.19,93,fr,"Gédéon entra, prépara un chevreau, et fit avec un épha de farine des pains sans levain. Il mit la chair dans un panier et le jus dans un pot, les lui apporta sous le térébinthe, et les présenta."
