language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,86a0e177e8db7aa6,GEN.28.21,"et si je retourne en paix à la maison de mon père, alors lÉternel sera mon Dieu;.",Tabwa/Kitabwa,"ni kubwela nakosele ku nghanda yakua tawe, Yawe waakaba Leza wane.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,1913d873ea01bd5a,GEN.28.22,"cette pierre, que jai dressée pour monument, sera la maison de Dieu; et je te donnerai la dîme de tout ce que tu me donneras.",Tabwa/Kitabwa,"Leli libue linaimika nga lipumpu lyaakaba Nghanda yakua Leza, ni pa byonse biwaakan'mpeela, naakafumiapo kamo ka pa lyanondo ni kukupeela.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,c74b4fb8e3b97aef,GEN.29.1,"Jacob se mit en marche, et sen alla au pays des fils de lOrient.",Tabwa/Kitabwa,Yakobo waatwaliliile mu lwendo lwakue ni kuya kufika mu kyalo kya bantu ba ku kabanga.,verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,9da9a3c4b0dd1834,GEN.29.2,"Il regarda. Et voici, il y avait un puits dans les champs; et voici, il y avait à côté trois troupeaux de brebis qui se reposaient, car cétait à ce puits quon abreuvait les troupeaux. Et la pierre sur louverture du puits était grande.",Tabwa/Kitabwa,"Waamwene kiina kya menda mu bukaba pamo ni bisepe bitatu bya mikooko yaali yaleele mumbali. Bebi bisepe byaali byanwinsiiwa menda pa kekio kiina kya menda, ni po paali patupikilue libue likata.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,6f3954e3d61e9f44,GEN.29.3,"Tous les troupeaux se rassemblaient là; on roulait la pierre de dessus louverture du puits, on abreuvait les troupeaux, et lon remettait la pierre à sa place sur louverture du puits.",Tabwa/Kitabwa,"Bisepe byonse lubyaali byaiza pa kumina menda, basungi baali batupukulapo libue pakuti mikooko imine menda. Luyaali yapua kumina, kabili basungi baali batupikilapo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,adbbf5ba27c9263f,GEN.29.4,"Jacob dit aux bergers: Mes frères, doù êtes-vous? Ils répondirent: Nous sommes de Charan.",Tabwa/Kitabwa,"Yakobo waabeepuziizie basungi, Ati mwe ba kwane, muli ba kupi? Baamwasukile nangue, Fwefue tuli ba ku Harani.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,37d613ca424f8082,GEN.29.5,"Il leur dit: Connaissez-vous Laban, fils de Nachor? Ils répondirent: Nous le connaissons.",Tabwa/Kitabwa,"Waabeepuziizie evi, Mumumanine Labani mwinzikulu wakua Nahori? Baamwasukile nangue, Ee, tumumanine.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,8337ac647dd1ff22,GEN.29.6,"Il leur dit: Est-il en bonne santé? Ils répondirent: Il est en bonne santé; et voici Rachel, sa fille, qui vient avec le troupeau.",Tabwa/Kitabwa,"Kabili waabeepuziizie evi, Ati, Labani akosele? Ba-asukile evi, Ee, akosele, ni Rakeli mwana wakue mwanakazi olia alimukwiza ni mikooko.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,cf9f4967a6a0c96f,GEN.29.7,"Il dit: Voici, il est encore grand jour, et il nest pas temps de rassembler les troupeaux; abreuvez les brebis, puis allez, et faites-les paître.",Tabwa/Kitabwa,"Yakobo waalandile evi, Emwe, mone kakili koba, ono te musita wakukolonghania mikooko ni kwinwinsia menda. Ale nwinsie mikooko mwitwale ku kulia bikusi.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,f1fb8bbd98d93f67,GEN.29.8,"Ils répondirent: Nous ne le pouvons pas, jusquà ce que tous les troupeaux soient rassemblés; cest alors quon roule la pierre de dessus louverture du puits, et quon abreuve les brebis.",Tabwa/Kitabwa,"Baamwanine evi, Ata, tetuvinda kunwinsia kale ezi mikooko inge luisinakolonghaniwe. Mpaka ni inge ileetuenke mane tutupukule keki kilibue ni kwinwinsia.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,d24de81b331a5758,GEN.29.9,"Comme il leur parlait encore, survint Rachel avec le troupeau de son père; car elle était bergère.",Tabwa/Kitabwa,"Yakobo lu-aali wakilimukulanda nabo, Rakeli waafikile ni mikooko yakua se pantu wene i waali musungi.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,1f163a006f1e549c,GEN.29.10,"Lorsque Jacob vit Rachel, fille de Laban, frère de sa mère, et le troupeau de Laban, frère de sa mère, il sapprocha, roula la pierre de dessus louverture du puits, et abreuva le troupeau de Laban, frère de sa mère.",Tabwa/Kitabwa,"Yakobo lu-aamwene Rakeli mwina Labani ndumeze kwa nghina, ni mikooko yakua mwinzioye, waile pa kiina kya menda ni kutupukulapo kilibue. Kupwako, wabamba kunwinsia mikooko yakua mwinzioye.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,f31b665f649eaa76,GEN.29.11,"Et Jacob baisa Rachel, il éleva la voix et pleura.",Tabwa/Kitabwa,Yakobo waamukumbatiile Rakeli ni kutendeka kulila wa-angwile.,verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,29ef53814ef15dd0,GEN.29.12,"Jacob apprit à Rachel quil était parent de son père, quil était fils de Rebecca. Et elle courut lannoncer à son père.",Tabwa/Kitabwa,"Yakobo waamwanine Rakeli nangue, Nene ndi wa mu lupua lwakua so, kabili ndi mwina Rebeka. Penka papo, Rakeli waya kale lubilo aye amubwileko se.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,9dea98a4400d2a22,GEN.29.13,"Dès que Laban eut entendu parler de Jacob, fils de sa sœur, il courut au-devant de lui, il lembrassa et le baisa, et il le fit venir dans sa maison. Jacob raconta à Laban toutes ces choses.",Tabwa/Kitabwa,"Labani lu-aunvwile sie nangue mwipua wakue waiza, waile kumusensekela wali lubilo. Luamusangile, waamukumbatiile. Kupwako, waingila nakue mu nghanda yakue, ni Yakobo waamulondolwela Labani byonse byaakitikile.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,6292ab27383ea3f7,GEN.29.14,"Et Laban lui dit: Certainement, tu es mon os et ma chair. Jacob demeura un mois chez Laban.",Tabwa/Kitabwa,"Labani waalandile evi, Kisinka wewe uli lupua lwane, kabili tuli mubili umo ni mulopa umo. Yakobo waikeele koko mwezi walingi.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,686dfe6a839e8235,GEN.29.15,"Puis Laban dit à Jacob: Parce que tu es mon parent, me serviras-tu pour rien? Dis-moi quel sera ton salaire.",Tabwa/Kitabwa,"Labani waamwanine Yakobo nangue, Anzia kine uli mwipua wane, nsivinda kukubombia sie kya mpuni. Landa nsazio in'mpalile kuya nakusazia.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,8a517722c5461f9f,GEN.29.16,"Or, Laban avait deux filles: laînée sappelait Léa, et la cadette Rachel.",Tabwa/Kitabwa,"Labani waali wali na baana babili bakazyana. Mukulu waali wakuutua Lea, ni mwanike waali wakuutua Rakeli.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,d3c14e02afee2ce3,GEN.29.17,Léa avait les yeux délicats; mais Rachel était belle de taille et belle de figure.,Tabwa/Kitabwa,"Menso akua Lea aali atope, inzi Rakeli waali waweme mubili ni lukebu.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,618f5c9069a4cfdd,GEN.29.18,"Jacob aimait Rachel, et il dit: Je te servirai sept ans pour Rachel, ta fille cadette.",Tabwa/Kitabwa,"Yakobo waamutonene Rakeli. Waamwanine Labani nangue, Naakakubombela myaka kilooba pa mulandu wakua Rakeli mwana obe mwanike.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,b74c60bc0e19505d,GEN.29.19,Et Laban dit: Jaime mieux te la donner que de la donner à un autre homme. Reste chez moi!.,Tabwa/Kitabwa,"Labani waalandile evi, Ee, kuti kyawama kukupeela wewe kukila unge. Ikala nane pamo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,dd62d0d4bb930679,GEN.29.20,"Ainsi Jacob servit sept années pour Rachel: et elles furent à ses yeux comme quelques jours, parce quil laimait.",Tabwa/Kitabwa,Yakobo waabombele myaka kilooba pa mulandu wakua Rakeli. Inzi yaamwenekele sie nga nsiku iniini pantu waali wamutoneesie.,verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,6188e32a2bb086a9,GEN.29.21,"Ensuite Jacob dit à Laban: Donne-moi ma femme, car mon temps est accompli: et jirai vers elle.",Tabwa/Kitabwa,"Yakobo waamwanine Labani, N'mpeele Rakeli abe mukazi wane, ndaale nakue pantu nsiku yane yakumana.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,306fb6b87905c9b4,GEN.29.22,"Laban réunit tous les gens du lieu, et fit un festin.",Tabwa/Kitabwa,"Ni pakako, Labani waateaniizie matebeto ni kukupa bantu ba mu muzi.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,44ebb0816c1502da,GEN.29.23,"Le soir, il prit Léa, sa fille, et lamena vers Jacob, qui sapprocha delle.",Tabwa/Kitabwa,"Musita wa kyungulo, waamutweme Lea ni kumutwalila Yakobo, ni ye waleele nakue.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,d64b4eb0b5964487,GEN.29.24,"Et Laban donna pour servante à Léa, sa fille, Zilpa, sa servante.",Tabwa/Kitabwa,Labani waabuulile mubombi wakue mukazyana liina lyakue Silipa ni kumupeela Lea kuti aye wali mubombi wakue.,verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,07c8d31273c8fcd3,GEN.29.25,"Le lendemain matin, voilà que cétait Léa. Alors Jacob dit à Laban: Quest-ce que tu mas fait? Nest-ce pas pour Rachel que jai servi chez toi? Pourquoi mas-tu trompé?.",Tabwa/Kitabwa,"Lubwaakiile, Yakobo wainikile nangue waufiiziwe Lea. Yakobo waamwipuziizie Labani, We mwinzio, ni syani? Ne naabombeele kuufiwa Rakeli. Ale wakin'mbeepelaki.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,3ec87ae8aa5dae7e,GEN.29.26,Laban dit: Ce nest point la coutume dans ce lieu de donner la cadette avant laînée.,Tabwa/Kitabwa,"Labani wa-asukile evi, Kono kwetu tetuli na mibeele ya kuufianke mwanike kine mukulu tanaupue.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,1a57ca286544ad05,GEN.29.27,"Achève la semaine avec celle-ci, et nous te donnerons aussi lautre pour le service que tu feras encore chez moi pendant sept nouvelles années.",Tabwa/Kitabwa,Pwilililanke mulungu umo wa nsikunkulu yakua Lea. Mane tukabe kukupeela Rakeli wakuti ukabombele inge myaka kilooba.,verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,ad2bb145201fa4a8,GEN.29.28,"Jacob fit ainsi, et il acheva la semaine avec Léa; puis Laban lui donna pour femme Rachel, sa fille.",Tabwa/Kitabwa,"Yakobo waitabiile. Lu-aapwile mulungu umo mu bwinga bwakue, Labani waufiizie Rakeli kuli Yakobo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,bc48ed3f09916a4f,GEN.29.29,"Et Laban donna pour servante à Rachel, sa fille, Bilha, sa servante.",Tabwa/Kitabwa,Labani waabuulile mubombi wakue mukazyana liina lyakue Biliha ni kumupeela Rakeli kuti aye wali mubombi wakue.,verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,d4c28676aa68bf98,GEN.29.30,"Jacob alla aussi vers Rachel, quil aimait plus que Léa; et il servit encore chez Laban pendant sept nouvelles années.",Tabwa/Kitabwa,"Yakobo waile kulaala ni Rakeli, kabili waali wamutoneesie Rakeli kukila Lea. Ni pakako, waamubombeele Labani inge myaka kilooba.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,3d72d6d1a48c0c4c,GEN.29.31,"LÉternel vit que Léa nétait pas aimée; et il la rendit féconde, tandis que Rachel était stérile.",Tabwa/Kitabwa,"Yawe lu-aamwene nangue Lea taali watonenue, waapeelue buvyazi, inzi Rakeli waali wali nghumba.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,794498d8d964770b,GEN.29.32,"Léa devint enceinte, et enfanta un fils, à qui elle donna le nom de Ruben; car elle dit: LÉternel a vu mon humiliation, et maintenant mon mari maimera.",Tabwa/Kitabwa,"Lea lu-aimitile, waavyele mwana mwalalume. Lea waalandile evi, Yawe Leza wamona maavia ane, evi mulume wane alikuntona. Ni pakako, ozo mwana waamwinikile Rubeni. Kabili waalandile evi, Wakimona bwavia bwane.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,ac2c24444a0c4dc2,GEN.29.33,"Elle devint encore enceinte, et enfanta un fils, et elle dit: LÉternel a entendu que je nétais pas aimée, et il ma aussi accordé celui-ci. Et elle lui donna le nom de Siméon.",Tabwa/Kitabwa,"Kabili lu-aimitile, waavyele mwana mwalalume. Lea waalandile evi, Yawe Leza wan'mpeela ozu mwana mwalalume pantu wakyunvua nangue nene nsitonenue. Ni pakako, ozo mwana waamwinikile Simeoni.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,c6fba191c3bac8a4,GEN.29.34,"Elle devint encore enceinte, et enfanta un fils, et elle dit: Pour cette fois, mon mari sattachera à moi; car je lui ai enfanté trois fils. Cest pourquoi on lui donna le nom de Lévi.",Tabwa/Kitabwa,"Kabili lu-aimitile, waavyele mwana mwalalume. Lea waalandile evi, Lono lwendo mulume wane alikukila kwampana ni nene pantu namuvyalila kale baana batatu balalumenke. Ni pakako, ozo mwana waamwinikile Lawi.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,e831f273c788b29e,GEN.29.35,"Elle devint encore enceinte, et enfanta un fils, et elle dit: Cette fois, je louerai lÉternel. Cest pourquoi elle lui donna le nom de Juda. Et elle cessa denfanter.",Tabwa/Kitabwa,"Kabili lu-aimitile, waavyele mwana mwalalume. Lea waalandile evi, Lono lwendo namutasia Yawe. Ni pakako, ozo mwana waamwinikile Yuda. Kupwako ni luvyalo lwapela.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,01db00a957680f15,GEN.30.1,"Lorsque Rachel vit quelle ne donnait point denfants à Jacob, elle porta envie à sa sœur, et elle dit à Jacob: Donne-moi des enfants, ou je meurs!.",Tabwa/Kitabwa,"Rakeli lu-aamwene nangue wene taamuvyaliile Yakobo baana, waamunvwiliile mukuluube bunkua. Rakeli waamwanine Yakobo nangue, We Yakobo, n'mpeele baana, kine teun'mpeele ndikufua.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,3c6a0a1e415da0d7,GEN.30.2,"La colère de Jacob senflamma contre Rachel, et il dit: Suis-je à la place de Dieu, qui tempêche dêtre féconde?.",Tabwa/Kitabwa,"Yakobo waamufiitiilue Rakeli. Waalandile evi, Eba, nene i Leza waakulengiizie kuba nghumba.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,64411c96c12a1901,GEN.30.3,"Elle dit: Voici ma servante Bilha; va vers elle; quelle enfante sur mes genoux, et que par elle jaie aussi des fils.",Tabwa/Kitabwa,"Rakeli waamwanine Yakobo, Ndi ni mubombi wane Biliha. Laala nakue anvyalile baana, evi kupitila muli wene ngie nali ni luvyalo.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,f4867b0122165258,GEN.30.4,"Et elle lui donna pour femme Bilha, sa servante; et Jacob alla vers elle.",Tabwa/Kitabwa,Rakeli waamupeele mulume wakue nsambu ya kuupa Biliha. Yakobo waaleele nakue.,verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,87fef381e90a795e,GEN.30.5,"Bilha devint enceinte, et enfanta un fils à Jacob.",Tabwa/Kitabwa,"Biliha lu-aimitile, waamuvyaliile Yakobo mwana mwalalume.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,9a93cb9ace22291f,GEN.30.6,"Rachel dit: Dieu ma rendu justice, il a entendu ma voix, et il ma donné un fils. Cest pourquoi elle lappela du nom de Dan.",Tabwa/Kitabwa,"Rakeli waalandile evi, Leza wapingula mulandu wane, waunvua mapepo ane ni kun'mpeela mwana mwalalume. Ni pakako, ozo mwana waamwinikile Dani.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,c6b828c5ccdc3ceb,GEN.30.7,"Bilha, servante de Rachel, devint encore enceinte, et enfanta un second fils à Jacob.",Tabwa/Kitabwa,"Kabili Biliha mubombi wakua Rakeli lu-aimitile, waamuvyaliile Yakobo mwana mwalalume wa bubili.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
Tabwa/Kitabwa,tap,Taabwa (DRC),Southeastern DRC,Kitaabua New Testament / French Louis Segond 1910,https://ebible.org/Scriptures/details.php?id=tap,2026-08-22,50003fb1850eeeb3,GEN.30.8,"Rachel dit: Jai lutté divinement contre ma sœur, et jai vaincu. Et elle lappela du nom de Nephthali.",Tabwa/Kitabwa,"Rakeli waalandile evi, Bului bunalwana na mukuluamwine ni bukata, inzi namwanzia. Ni pakako, ozo mwana waamwinikile Nafutali.",verse,religious,CC BY-SA 4.0,verified_source,,Tabwa copyright © 2023 The Word for the World International; aligned with public-domain French Segond 1910.
